f1,f2,f3,f4
92,156,172,145
164,107,188,118
69,109,96,124
231,217,103,114
91,92,90,98
91,130,136,120
117,68,113,105
152,143,160,131
151,92,149,214
68,186,144,67
81,95,97,156
88,166,53,115
92,124,131,84
162,137,76,155
128,110,88,117
210,90,86,116
142,162,175,155
134,152,167,103
145,171,122,64
182,26,116,168
161,146,168,81
87,73,157,87
208,133,130,101
110,82,144,161
141,122,90,165
152,110,138,133
67,175,209,144
47,140,129,68
127,120,116,90
122,85,134,229
106,175,87,95
112,39,162,72
81,180,181,117
94,63,115,103
148,108,151,84
157,141,175,143
157,167,94,77
116,142,100,119
114,152,140,91
152,124,169,132
111,99,126,147
73,92,110,69
64,57,86,164
222,153,75,37
196,99,112,131
51,188,112,172
183,175,132,152
159,217,74,62
154,114,173,125
143,100,103,184
15,166,154,117
164,142,128,127
121,86,186,164
93,124,196,89
196,72,181,58
128,99,126,73
152,140,54,152
110,131,149,173
144,91,54,81
165,111,137,67
80,150,93,142
101,159,94,109
153,125,105,136
78,89,91,141
143,83,168,129
138,121,65,228
133,103,131,181
125,95,89,115
72,145,109,119
104,143,120,163
54,137,21,110
134,117,95,155
97,148,119,132
110,102,122,182
108,91,118,163
138,105,130,118
178,143,166,142
109,122,125,14
32,107,225,129
62,112,207,110
157,93,118,134
213,89,105,75
100,164,194,124
39,175,206,50
156,43,105,175
131,174,74,209
133,158,148,157
133,106,97,129
65,77,159,179
170,155,129,103
117,93,172,164
102,174,93,172
100,153,177,117
186,89,103,146
135,57,103,116
122,148,147,190
102,94,70,145
125,124,85,177
162,198,103,129
119,154,35,149
213,77,143,175
95,75,74,193
46,84,66,120
140,173,150,216
138,57,99,92
150,153,130,129
85,66,32,42
137,97,153,153
169,121,120,144
167,206,184,65
97,156,126,124
97,138,172,94
119,67,114,101
130,131,68,226
119,87,195,121
127,149,31,175
103,175,141,126
181,128,151,76
157,106,119,103
108,155,104,142
128,77,118,135
77,89,143,157
134,36,142,148
83,71,225,124
119,184,100,166
168,168,107,107
142,64,140,153
93,124,188,145
142,102,102,115
146,227,123,194
147,83,139,136
120,204,159,170
162,72,75,164
169,151,119,149
87,145,157,171
145,100,64,88
141,199,91,83
61,69,106,77
151,49,61,64
189,229,136,176
118,141,97,133
187,109,161,101
190,221,150,126
167,187,164,133
106,102,144,132
211,156,178,162
124,105,176,104
143,139,63,103
102,64,133,143
196,74,153,74
151,110,147,151
153,146,167,73
88,147,125,122
98,121,191,70
97,94,132,139
154,148,151,71
77,78,102,143
212,193,86,144
234,107,187,142
118,115,131,79
214,126,164,231
139,105,61,176
127,237,110,136
56,136,180,119
152,188,102,176
133,63,85,173
28,114,155,154
20,81,50,132
86,132,109,124
130,163,119,32
118,94,83,134
112,92,129,149
154,129,125,134
90,99,101,176
115,137,39,46
87,170,185,115
134,177,48,112
111,100,126,76
152,139,154,111
186,140,128,160
170,127,82,112
140,147,79,118
117,64,97,92
117,128,193,161
78,158,63,62
119,93,75,112
111,123,98,67
126,126,122,179
128,107,173,105
123,141,153,129
127,163,99,97
110,109,98,120
220,145,73,95
74,165,140,185
150,154,149,169
235,122,80,61
170,91,108,166
180,141,175,61
44,205,118,153
110,79,123,154
119,109,74,99
89,113,72,124
153,168,88,125
196,98,146,123
90,139,98,255
85,154,57,64
153,137,121,66
142,42,149,89
0,175,102,120
43,70,113,111
57,91,182,185
110,255,94,115
98,125,96,173
197,52,124,77
105,96,59,148
175,93,176,182
30,150,153,63
0,80,111,164
104,211,71,78
72,91,95,149
130,87,52,98
113,120,99,130
126,141,103,111
58,102,111,234
75,81,200,49
226,110,127,108
131,78,47,77
146,135,41,149
48,113,183,161
105,106,158,118
174,188,171,99
71,89,96,162
189,140,152,90
176,122,122,144
72,31,73,152
226,32,114,149
97,167,101,165
152,71,66,202
66,131,170,143
147,136,127,79
88,128,84,108
109,157,88,127
156,94,139,108
127,132,125,157
114,142,155,174
117,78,80,116
99,64,109,133
176,79,173,134
182,91,154,129
80,109,133,154
166,194,108,135
92,185,85,125
119,132,78,148
89,65,135,156
129,128,84,169
104,186,112,115
102,73,97,196
180,65,116,160
113,98,126,204
145,114,74,73
137,177,146,93
152,88,132,142
129,135,105,151
178,92,117,121
166,148,114,135
159,142,142,44
107,151,147,162
130,151,10,98
178,137,112,148
128,105,167,118
130,113,123,105
85,21,99,127
145,115,205,64
129,187,160,133
31,159,122,59
82,138,39,54
108,112,161,144
130,107,156,116
109,176,128,199
119,195,132,171
128,149,125,177
65,208,129,169
145,114,155,81
103,100,110,170
105,111,188,76
70,103,123,176
59,184,120,179
71,244,183,111
98,119,88,200
81,156,144,160
103,65,188,156
146,92,170,41
102,153,100,78
156,202,162,177
65,103,148,104
100,62,118,35
101,93,144,53
126,216,110,139
134,127,36,114
164,175,109,148
171,126,159,169
109,159,113,133
114,131,100,129
117,121,80,112
110,54,122,217
121,92,121,104
114,147,161,108
71,154,110,76
73,100,176,192
75,158,151,141
137,123,142,149
122,63,97,156
148,131,152,77
104,139,128,134
88,63,95,127
172,83,79,148
80,134,215,122
101,73,139,182
167,123,117,219
160,218,107,123
150,136,107,154
158,135,140,170
91,105,154,138
161,181,97,165
99,170,146,185
67,227,93,144
94,123,136,134
99,67,55,148
130,71,165,121
193,149,149,29
72,41,53,134
118,155,151,125
191,66,145,119
66,138,72,150
104,81,87,119
75,219,115,49
115,83,107,202
168,107,111,126
101,80,27,198
96,78,146,105
139,223,184,117
115,148,152,110
79,58,101,72
103,86,155,126
74,77,129,112
169,185,216,190
197,18,93,186
117,159,169,156
114,60,198,90
100,120,111,113
131,162,67,166
88,56,214,191
163,145,103,120
159,130,175,119
79,85,145,162
173,151,47,109
82,162,183,126
147,89,172,172
110,64,75,134
28,112,100,115
148,110,104,88
227,126,109,131
97,146,100,118
84,128,23,105
153,183,118,144
111,179,161,105
95,158,184,138
139,140,127,117
143,99,78,197
160,27,173,122
122,120,130,96
179,208,113,86
68,151,121,177
105,89,47,140
126,163,110,138
122,83,127,138
95,157,107,107
90,80,92,154
110,169,126,82
177,78,69,96
125,197,107,180
181,127,155,203
144,196,126,101
152,148,99,169
115,128,105,126
154,156,163,146
110,185,134,141
118,151,99,165
65,177,95,131
92,160,146,221
100,180,160,169
140,139,118,132
104,177,95,120
92,127,139,182
69,167,157,167
40,139,118,143
152,99,118,161
133,61,149,120
164,219,156,91
113,143,134,116
202,155,119,128
154,111,97,255
160,177,44,167
129,112,73,89
172,27,118,123
168,94,190,83
169,55,176,86
55,169,48,148
5,148,73,99
84,130,162,151
136,137,143,49
186,156,212,158
153,166,118,130
174,75,115,42
55,136,117,155
123,103,194,66
68,148,185,131
139,133,47,149
108,139,120,119
96,90,131,77
135,120,202,124
67,144,153,128
89,79,92,148
159,120,165,140
121,186,91,137
178,161,94,81
128,119,137,87
158,168,113,203
0,73,108,77
132,113,169,77
123,195,188,149
195,183,238,123
103,164,153,126
76,205,185,114
151,127,94,173
132,120,146,213
56,149,94,76
228,127,113,110
182,110,89,119
131,149,175,138
114,116,131,73
237,144,107,121
161,140,128,214
157,160,92,48
232,176,83,78
177,88,160,103
211,212,98,119
97,80,44,130
118,191,182,228
143,140,70,167
144,75,134,118
118,160,140,90
94,100,136,71
86,59,102,53
119,121,98,133
222,93,27,45
90,145,92,90
139,108,186,181
136,107,188,144
172,129,149,158
40,240,117,137
215,144,107,16
114,255,175,121
95,131,137,62
91,130,151,153
54,38,164,173
77,161,55,130
146,115,152,127
85,183,161,163
95,78,135,98
146,107,84,94
92,8,197,38
133,59,124,81
188,88,130,127
156,107,143,175
223,105,71,183
87,111,145,121
135,95,111,178
102,138,153,138
96,129,167,144
123,87,83,187
186,91,134,104
74,145,118,51
107,172,107,185
142,174,166,114
146,119,210,99
115,67,75,128
98,64,198,113
170,219,69,156
154,141,137,82
178,116,107,180
88,121,174,41
146,187,100,132
119,143,178,130
106,146,72,184
139,59,140,123
104,165,144,169
90,89,91,140
171,131,100,84
104,124,172,95
66,166,141,80
167,128,164,105
92,176,68,119
78,35,95,167
191,157,133,141
32,163,139,142
137,117,155,114
187,86,190,124
126,121,94,163
216,162,95,169
167,136,124,107
94,126,122,166
154,89,207,63
123,165,96,255
151,148,165,123
180,192,171,184
154,150,84,158
55,149,106,118
116,106,101,93
116,130,69,106
130,166,113,70
213,87,100,92
111,165,81,155
96,149,69,147
180,113,112,67
165,46,169,93
138,101,135,117
82,94,216,133
198,159,84,232
168,138,97,255
124,105,102,197
109,130,145,161
110,139,99,153
81,68,207,126
168,120,167,181
158,69,105,121
69,181,133,74
147,119,108,101
195,187,119,88
128,39,113,176
115,107,108,127
156,45,118,66
154,120,216,140
160,175,132,169
123,59,36,0
172,177,164,134
73,162,113,108
143,80,88,151
64,102,112,174
111,221,103,85
114,211,41,153
32,155,186,136
127,108,96,98
135,136,210,138
89,115,130,203
114,187,113,159
56,59,152,122
209,210,146,70
180,125,232,95
177,131,134,144
163,154,157,157
105,148,181,46
121,211,173,122
136,72,68,129
103,130,97,170
122,105,193,32
104,155,114,127
81,139,116,75
148,161,176,128
200,120,81,77
230,127,75,167
109,72,178,96
151,152,174,143
172,124,157,87
123,94,106,100
87,142,246,115
82,107,174,60
135,151,47,93
51,80,129,145
243,145,41,110
173,109,111,139
131,161,92,164
198,170,132,117
108,193,81,153
159,104,74,137
122,161,51,117
115,115,170,136
150,93,162,98
131,26,152,123
60,196,196,64
136,128,137,200
78,91,148,49
89,99,158,205
123,166,169,148
187,95,105,66
166,107,159,70
133,167,64,187
107,127,169,164
141,115,153,118
194,101,141,169
149,150,123,119
64,128,97,169
173,127,125,143
161,140,136,92
151,150,119,112
110,154,229,84
141,85,78,103
135,90,62,34
153,115,20,180
125,108,126,158
184,217,116,243
121,45,107,131
90,110,177,157
129,121,85,154
189,181,69,123
184,70,123,247
164,110,163,114
193,159,116,88
163,153,168,182
45,105,165,194
20,89,168,186
61,85,49,137
80,136,85,120
142,171,118,130
102,153,91,97
60,73,182,75
121,140,121,141
153,189,154,114
170,120,229,110
176,173,130,239
108,104,161,190
139,86,92,70
145,100,127,198
38,18,162,148
62,132,150,166
114,45,117,158
188,88,103,124
125,127,132,176
175,188,144,142
160,129,127,134
120,146,87,184
87,250,89,131
141,108,162,63
219,114,98,109
110,171,43,153
74,84,175,191
158,94,125,111
175,84,0,131
89,100,136,142
172,178,117,151
168,116,9,86
134,140,48,197
176,149,103,111
178,11,65,147
99,177,147,202
78,64,101,63
162,160,70,98
125,77,76,193
62,128,73,180
98,169,140,195
168,164,95,108
78,69,97,87
184,166,130,92
154,100,132,127
213,127,92,25
115,139,131,174
94,147,55,164
78,81,116,129
80,112,112,117
111,24,182,136
73,158,172,147
142,119,137,79
124,103,95,98
135,149,154,87
115,162,132,139
119,101,180,88
212,150,148,149
117,176,51,151
180,104,102,151
114,143,159,111
120,70,139,98
113,114,116,131
160,33,126,119
124,93,111,160
163,123,144,112
170,99,103,78
133,105,149,85
118,173,125,157
137,196,173,171
176,137,211,64
143,76,117,203
98,121,129,151
81,192,139,108
187,204,174,65
160,58,108,104
128,104,117,79
89,131,138,156
159,121,143,187
166,112,109,154
105,107,116,124
119,148,205,112
182,99,133,113
120,114,82,55
128,67,137,151
89,28,112,142
50,153,119,98
84,45,90,88
131,148,148,88
125,158,113,134
231,91,136,135
128,211,96,59
134,132,114,93
157,90,130,125
114,160,139,106
135,193,235,171
123,161,113,128
139,137,183,200
112,188,196,175
140,148,120,106
120,84,110,159
140,83,254,48
140,65,130,233
145,178,116,187
133,150,126,142
121,91,116,93
173,195,191,133
79,191,200,101
62,85,106,124
165,200,156,156
147,215,61,143
145,162,114,85
90,112,137,85
95,135,86,88
119,204,116,188
103,131,151,31
79,110,73,154
146,116,68,179
73,162,159,76
65,187,130,162
199,123,143,164
86,99,90,231
125,105,109,124
119,167,150,129
99,101,68,172
200,123,173,177
58,172,161,198
57,131,102,175
125,107,102,149
167,114,140,125
137,95,163,152
213,81,187,116
151,107,67,213
165,104,117,202
156,157,164,101
141,131,52,78
112,145,138,125
192,53,178,53
139,139,143,165
183,9,159,85
138,125,136,108
111,140,118,176
93,106,90,148
81,73,75,73
143,39,158,255
155,109,134,70
71,84,179,161
136,118,186,164
146,148,198,152
88,123,67,8
52,99,117,162
124,179,156,118
117,96,116,86
48,133,174,146
98,52,190,170
155,39,79,165
147,183,152,108
123,101,165,116
132,107,90,88
73,174,81,130
89,151,128,164
230,24,226,184
193,152,152,89
97,145,151,93
65,145,144,55
172,100,153,121
166,119,71,106
137,82,162,141
110,73,131,104
107,134,135,163
167,73,217,179
92,136,133,107
136,184,156,118
115,139,123,157
141,120,110,86
82,118,106,72
59,152,129,120
202,85,79,141
130,131,126,188
58,146,188,92
202,178,33,160
107,103,112,117
99,21,141,130
179,85,159,74
186,152,140,102
166,140,56,93
177,90,106,187
84,81,111,69
93,126,177,84
145,84,97,151
229,180,184,99
128,200,64,90
116,180,178,92
181,85,189,129
61,141,106,156
146,125,123,168
118,96,22,106
177,224,185,140
92,106,41,111
193,198,168,114
166,101,177,167
161,91,130,158
134,141,136,85
121,80,170,84
149,117,140,31
134,143,155,129
181,154,132,128
29,165,171,54
128,179,91,83
137,111,94,209
47,146,115,64
99,71,144,188
108,107,123,64
152,146,220,131
171,108,60,141
145,109,187,154
76,106,129,114
185,138,113,135
141,45,113,140
66,116,175,135
154,170,113,173
101,144,128,123
110,134,146,9
210,67,140,141
44,122,131,128
133,122,168,105
140,229,74,139
88,209,88,128
120,143,96,189
127,149,123,20
179,170,29,119
122,129,65,132
92,183,61,178
130,211,70,111
108,67,141,129
89,122,126,154
180,83,207,156
98,160,178,78
147,220,91,78
130,56,114,156
83,101,204,114
101,81,164,117
176,155,122,190
154,131,121,140
182,73,130,151
133,161,164,43
136,94,116,179
77,145,190,182
106,85,94,117
109,110,74,136
95,119,149,3
129,153,12,125
175,105,113,111
138,172,183,172
200,149,58,133
49,102,65,83
192,81,66,123
101,207,69,177
58,101,227,153
124,111,113,53
199,143,142,173
150,23,113,125
87,156,106,179
109,144,131,101
169,93,118,58
190,152,163,114
105,168,165,214
134,98,247,59
104,134,168,201
96,99,110,89
101,182,117,91
98,134,116,154
199,88,114,0
120,59,170,125
81,68,151,146
171,33,129,110
124,188,205,150
123,92,129,181
120,184,156,76
103,142,93,121
139,136,193,159
95,69,136,117
181,149,159,99
57,121,119,149
200,156,132,190
159,123,86,124
159,200,116,132
100,115,130,121
49,184,159,147
101,201,79,198
169,139,126,147
113,110,90,87
153,110,205,100
158,147,110,116
91,124,168,50
108,195,94,146
136,69,107,63
235,136,56,121
176,146,174,38
114,158,164,175
145,194,144,104
174,103,105,151
117,122,192,105
147,105,175,45
98,197,152,87
120,130,96,158
79,126,116,130
84,129,199,47
119,128,78,100
124,134,78,132
129,30,126,46
143,163,189,121
84,137,167,200
57,154,164,91
81,189,191,146
116,80,135,88
155,78,172,84
66,175,117,141
108,72,124,78
72,32,123,182
178,171,99,167
118,149,167,201
66,178,91,72
114,255,109,110
105,130,143,104
153,130,77,70
130,89,137,83
140,92,171,79
131,117,141,167
160,154,152,88
104,139,106,61
157,74,98,119
188,102,103,81
178,123,86,150
84,40,62,88
99,151,59,192
179,120,104,96
179,125,121,113
155,168,129,127
140,219,174,132
88,162,101,104
137,55,112,148
138,154,141,154
91,199,178,189
131,73,107,155
95,133,130,161
159,147,141,147
156,96,168,145
74,79,197,118
77,81,148,147
90,116,130,86
83,101,19,68
37,75,148,84
56,78,89,163
130,140,200,132
136,77,77,155
161,115,150,137
125,70,145,180
155,60,156,152
136,155,204,79
219,170,113,186
155,145,107,163
151,100,188,101
196,121,94,148
170,118,202,108
93,141,200,157
121,148,69,209
72,81,156,134
69,248,129,106
74,75,128,124
188,186,134,133
139,120,93,137
236,150,112,186
119,104,89,200
92,141,118,117
181,51,105,123
89,183,88,184
98,103,183,156
128,164,100,169
87,159,97,66
92,150,42,121
109,165,123,137
155,97,176,89
112,182,108,175
161,70,119,35
93,121,134,111
140,116,197,168
153,120,173,219
158,56,167,126
168,162,36,166
144,157,160,145
185,74,85,132
131,88,109,158
232,127,173,152
140,151,157,171
106,28,159,92
178,62,111,82
127,152,141,151
131,81,201,110
150,109,142,154
96,212,137,138
191,119,160,183
152,123,156,51
110,199,112,108
168,131,237,187
131,112,80,94
149,155,142,167
136,119,140,115
153,155,55,68
104,197,127,125
157,92,49,155
147,52,168,150
169,186,108,136
149,37,60,114
108,123,135,128
64,98,111,83
162,105,113,205
134,116,77,104
153,241,173,105
107,92,156,129
100,51,191,67
182,132,102,180
87,95,113,57
126,73,139,126
161,166,214,103
138,139,159,118
74,43,92,165
70,145,142,157
54,162,153,108
195,85,87,144
128,38,111,104
89,92,169,160
182,114,101,131
95,99,57,155
73,152,96,170
126,157,127,197
105,94,81,68
87,88,171,229
62,124,124,95
124,230,114,109
157,118,168,155
116,176,191,48
161,97,170,129
121,120,103,53
115,134,170,185
83,69,119,119
148,127,100,107
88,106,80,133
133,126,82,143
154,60,98,66
166,156,136,104
115,82,65,152
123,94,160,133
110,119,223,90
119,88,91,164
124,91,75,90
149,149,89,153
132,112,60,63
104,116,98,104
164,46,153,120
150,149,175,90
168,129,135,113
112,53,116,178
145,194,148,148
147,173,110,98
149,135,140,81
64,89,110,66
94,127,255,131
196,101,202,122
188,29,151,139
127,186,84,177
75,117,137,91
51,157,92,125
163,163,144,182
147,184,153,149
153,128,168,140
193,74,85,109
145,97,94,63
90,88,122,65
123,79,144,167
165,87,122,121
127,196,26,109
119,131,204,148
142,94,128,66
69,120,76,53
128,92,99,90
111,110,108,129
73,83,122,126
165,103,118,194
152,74,205,161
212,72,120,147
165,39,144,167
120,82,95,169
176,166,163,64
145,145,125,85
58,152,130,81
186,138,96,54
116,138,135,148
91,159,139,75
164,99,191,138
78,132,108,179
165,146,197,49
89,132,142,128
110,120,166,139
52,153,151,129
159,77,53,135
126,195,201,102
204,64,106,67
123,138,166,150
106,153,161,154
107,70,145,184
55,183,123,24
123,141,80,149
26,101,125,131
74,112,124,175
53,143,138,117
148,99,177,161
188,106,118,156
139,151,153,87
100,152,147,111
53,129,164,169
110,244,167,85
88,126,111,131
79,110,107,107
143,108,95,84
103,180,173,121
198,85,73,163
87,156,154,127
143,114,177,68
112,141,212,125
148,193,229,78
216,112,193,84
79,122,171,121
121,63,148,157
113,87,181,133
98,122,106,114
136,53,132,175
71,106,153,155
94,70,133,102
145,130,99,98
109,156,143,79
116,97,160,116
144,123,145,204
151,151,176,130
128,178,113,67
124,131,193,117
125,173,115,238
169,135,67,122
119,110,204,53
149,181,170,56
86,30,125,97
104,114,68,137
167,40,119,155
101,151,143,163
152,101,105,114
116,131,72,67
111,162,89,29
191,91,125,92
98,127,202,186
154,122,214,165
123,129,139,124
170,100,192,83
157,68,147,78
144,100,95,176
108,88,116,106
151,116,134,182
106,201,101,120
64,148,146,109
169,112,193,113
52,158,119,176
113,98,119,104
126,82,215,115
140,133,140,142
182,121,85,85
60,152,161,53
155,115,129,151
134,81,202,112
96,110,57,151
91,124,146,197
141,60,244,8
131,186,174,115
142,1,122,174
152,113,151,50
116,189,123,91
130,122,103,68
87,127,79,158
153,120,101,70
188,216,37,54
82,168,68,177
119,140,184,133
156,130,88,119
112,124,118,144
75,155,90,115
107,105,116,101
97,117,120,108
128,177,135,186
84,91,165,99
133,127,126,164
175,84,121,139
174,125,139,148
104,230,59,109
101,228,205,158
99,142,161,62
140,127,111,136
124,117,86,116
126,217,147,163
48,112,161,171
111,138,176,128
128,94,124,54
98,187,156,69
72,0,165,115
95,143,141,211
67,128,143,117
131,111,147,106
98,140,154,120
127,95,142,172
113,40,101,134
149,138,125,96
105,190,73,146
101,68,57,145
74,122,186,120
108,81,107,130
210,110,58,93
153,107,157,87
95,134,126,129
160,159,166,67
77,81,114,126
152,38,126,119
108,179,66,92
119,86,127,139
160,195,149,112
118,167,151,150
55,94,73,78
124,85,174,55
105,147,141,185
76,66,101,40
123,182,38,59
79,134,129,186
149,113,61,111
156,104,97,122
101,199,149,114
141,131,100,163
106,141,144,151
193,55,68,77
91,134,104,153
111,143,102,137
166,105,130,135
144,139,111,134
162,157,204,136
144,80,170,146
117,181,162,104
147,134,197,170
154,173,197,220
64,128,114,64
66,132,161,122
87,128,83,155
130,109,160,144
172,122,153,133
68,86,171,98
142,89,78,162
51,136,80,85
85,188,51,153
144,131,146,89
115,71,129,173
155,162,131,102
164,90,213,146
138,72,119,160
107,121,106,177
172,100,76,131
185,127,102,113
96,142,141,88
89,108,152,230
37,197,103,65
87,124,62,148
49,92,98,170
126,75,59,100
155,167,152,93
104,101,138,64
68,79,186,88
183,105,119,140
105,123,138,147
96,63,193,89
156,66,150,190
129,138,128,115
159,140,147,63
173,162,161,119
106,108,172,148
107,118,224,96
97,203,118,110
73,152,89,129
157,113,110,90
173,169,181,113
36,76,139,86
88,159,164,100
187,91,102,214
152,174,104,131
46,33,153,75
104,128,124,49
112,109,184,76
159,182,101,136
177,150,155,179
168,165,73,133
137,107,109,104
124,127,168,126
106,109,161,173
160,173,128,124
165,145,182,82
108,175,61,185
121,105,114,110
106,184,182,142
112,133,33,161
102,78,187,80
154,203,97,63
137,132,154,192
111,71,103,151
119,82,104,99
139,98,107,157
170,159,184,206
176,62,120,118
140,170,119,99
84,100,142,100
112,155,120,176
108,160,137,108
83,88,154,162
60,115,223,217
130,191,207,118
49,190,106,100
123,120,110,180
161,90,126,53
153,99,158,80
201,152,150,161
135,185,86,86
113,190,61,206
148,133,66,140
129,108,134,58
168,191,80,163
103,108,87,159
191,103,151,140
198,162,83,138
81,126,71,199
163,174,148,174
75,134,155,117
90,67,146,156
180,141,106,144
126,182,103,173
203,130,90,108
95,136,147,143
19,146,20,108
78,141,170,134
70,78,75,116
43,87,156,130
195,94,100,171
73,120,139,141
136,148,142,109
100,144,104,55
109,83,134,56
127,168,223,123
107,214,118,121
81,152,122,112
160,160,143,112
143,127,98,236
129,142,171,117
132,192,143,92
90,205,165,141
117,151,70,117
166,184,183,171
155,84,108,170
89,108,67,96
118,211,115,147
124,104,41,177
176,168,168,97
90,132,129,143
125,125,213,116
93,150,105,149
164,175,172,148
109,108,203,181
135,84,120,78
156,159,143,233
153,154,104,116
53,71,101,127
169,130,134,0
149,154,139,146
90,113,149,138
143,127,113,115
68,188,68,70
170,166,95,99
148,93,151,115
168,129,147,181
122,143,175,18
139,113,70,142
64,116,200,108
146,80,93,110
131,175,203,112
177,202,103,196
85,209,80,125
10,143,68,160
124,69,121,122
134,134,181,69
154,64,199,134
98,168,176,129
62,100,132,101
159,76,125,33
62,191,134,120
55,96,140,192
114,162,133,94
147,153,117,74
145,115,161,144
129,131,144,126
79,209,153,72
102,105,102,167
43,113,146,130
80,106,92,138
124,173,155,93
98,158,93,148
162,194,80,118
172,94,157,120
92,112,101,85
154,168,156,93
110,122,95,108
152,109,94,143
109,131,123,173
125,108,144,134
99,190,149,81
80,136,122,224
92,170,171,161
123,137,209,60
83,130,121,87
178,64,104,107
81,30,88,82
161,107,110,162
92,153,91,146
156,106,155,215
100,136,96,188
137,177,116,118
174,53,139,20
94,99,59,159
152,206,168,182
161,179,131,98
142,57,139,106
141,79,93,132
124,125,169,52
93,154,123,107
79,65,128,67
150,190,97,166
69,135,162,180
148,140,255,203
166,99,171,108
186,163,90,48
109,89,126,22
146,140,134,88
154,134,95,100
137,148,170,78
157,182,122,143
135,146,138,202
152,163,86,146
146,110,143,120
144,193,145,199
107,132,140,163
64,86,135,131
107,143,189,116
134,149,114,125
111,161,153,138
132,109,135,141
7,169,193,165
156,140,125,146
82,135,91,109
75,116,140,158
73,157,106,206
139,37,144,109
176,128,140,96
129,105,134,95
160,111,67,87
84,134,139,102
111,119,182,116
181,167,82,141
166,89,189,59
156,55,126,99
135,103,99,199
120,95,148,62
157,189,100,207
171,87,100,212
139,137,176,91
218,172,175,132
155,85,103,241
133,49,195,123
115,238,160,136
112,151,130,84
89,61,93,171
181,134,128,0
74,106,200,160
198,83,112,133
145,232,97,89
178,105,84,110
119,120,161,175
111,160,170,133
78,89,115,62
152,66,142,114
110,239,119,186
112,218,147,181
109,159,157,128
159,74,138,102
129,124,97,168
95,66,146,79
105,131,111,142
102,146,141,219
145,171,172,98
61,91,155,192
155,142,58,154
37,187,156,144
137,166,220,148
158,96,115,95
56,142,181,164
143,65,75,165
128,131,210,125
47,112,179,106
160,112,104,148
125,49,225,140
67,157,75,153
135,157,91,104
123,56,189,19
127,149,93,145
126,132,165,80
177,70,89,144
146,90,121,172
137,121,82,129
91,143,112,143
196,198,160,149
190,182,89,155
135,44,148,110
99,210,195,141
83,146,121,216
158,88,73,177
114,46,166,233
135,127,114,204
33,72,131,60
101,129,108,131
162,149,119,183
120,150,205,164
54,124,184,85
170,37,163,181
169,133,76,122
135,197,109,99
76,163,93,91
133,178,146,20
187,148,181,132
154,117,43,106
36,83,145,182
135,88,200,62
174,32,91,111
187,170,80,137
160,171,142,150
133,136,107,165
102,133,69,163
91,96,138,39
168,146,131,143
145,105,177,143
162,74,133,170
85,198,124,136
184,130,181,176
171,158,121,145
127,124,108,113
52,113,119,137
175,189,108,133
114,172,178,137
102,87,160,168
86,133,160,181
145,63,172,105
136,174,141,86
94,159,231,106
84,121,113,159
164,189,132,248
133,164,127,119
77,133,174,139
89,184,91,143
178,57,127,146
197,130,115,140
117,199,106,135
149,60,95,120
94,140,75,115
125,69,133,92
109,127,134,93
133,104,124,171
139,110,177,174
145,103,115,116
115,188,161,136
131,128,94,105
140,168,124,172
211,89,124,0
147,226,140,149
207,147,194,127
158,122,65,183
193,103,145,135
78,128,101,141
129,115,107,147
172,118,113,116
187,101,52,118
165,109,102,68
80,78,60,94
124,43,146,85
209,153,172,49
67,106,144,146
171,164,103,199
149,167,78,137
138,114,89,57
138,80,192,110
184,124,194,120
156,177,170,56
213,169,106,60
111,131,154,123
118,100,174,81
156,166,131,171
212,139,56,109
69,140,96,104
127,131,97,95
110,32,94,181
60,61,187,101
149,19,149,131
128,62,123,120
133,134,168,156
121,173,170,132
96,80,141,112
153,179,105,6
120,67,73,112
49,129,76,37
175,93,108,158
158,115,161,186
75,117,97,99
115,135,60,107
128,93,83,144
100,224,94,157
172,182,173,57
190,127,85,101
121,153,204,70
178,113,165,166
169,220,210,76
107,200,184,103
46,66,174,139
163,130,51,189
153,89,107,124
88,116,69,124
106,191,221,181
46,139,179,113
166,84,115,31
203,163,77,170
131,125,100,173
140,69,113,88
120,144,97,56
73,49,141,167
168,93,157,94
172,61,152,113
162,148,164,74
165,82,89,196
126,80,48,107
98,195,128,156
179,146,181,193
137,108,84,117
96,136,117,177
169,122,187,141
153,168,113,185
115,151,70,144
125,198,124,139
153,181,160,143
115,157,74,175
91,163,94,30
193,127,177,131
199,177,134,127
94,175,136,149
196,211,81,143
97,136,138,75
71,67,35,122
140,154,142,164
181,131,91,105
36,186,109,61
142,160,62,132
83,155,166,171
110,165,182,159
48,145,159,140
165,104,144,116
132,142,124,159
159,123,237,84
175,106,53,28
139,91,147,106
117,116,156,149
177,140,121,46
124,163,192,140
107,142,123,77
92,30,183,141
114,165,108,143
71,174,134,99
179,102,97,184
42,116,179,150
69,65,182,79
153,59,149,104
158,147,198,211
92,145,135,119
91,84,137,136
115,87,92,110
138,155,136,108
113,166,113,196
141,132,119,138
123,37,65,149
199,86,78,165
181,104,220,156
62,140,58,68
171,144,132,142
113,163,117,219
108,94,118,121
109,97,77,104
15,138,210,140
165,109,142,136
118,101,156,102
106,122,117,116
117,64,100,198
76,152,122,92
123,121,73,209
87,144,105,159
102,129,169,122
168,133,85,168
146,125,97,189
101,85,171,126
137,110,178,144
124,61,137,61
108,91,96,127
131,196,174,93
78,122,124,143
59,154,57,141
144,104,110,140
151,177,133,101
176,56,170,163
