f1 , f2 , f3 , f4
211,49,25,4
140,157,2,49
149,24,46,206
148,23,45,206
147,25,46,205
202,181,2,61
233,67,96,86
200,182,1,61
201,183,2,60
210,49,26,5
235,187,254,213
203,201,115,42
204,200,115,42
94,8,217,159
210,50,24,5
93,8,215,160
199,82,185,209
198,82,186,209
148,24,46,204
2,89,106,27
198,82,187,209
205,202,115,44
200,181,3,61
202,182,3,60
151,82,63,130
161,245,196,109
211,50,24,3
36,199,27,250
209,50,26,3
232,160,103,207
149,24,47,205
63,85,27,65
163,213,221,183
239,98,130,89
236,188,255,213
13,100,232,198
149,81,64,131
202,183,1,61
94,8,215,158
37,200,27,251
236,186,255,214
200,84,187,211
122,53,5,173
93,8,216,159
151,82,64,130
232,66,97,86
164,242,35,47
251,209,90,134
236,187,254,212
216,58,24,164
189,99,61,117
195,251,128,254
93,6,216,159
204,202,115,43
210,50,24,5
179,233,182,152
150,80,64,131
60,107,50,96
203,201,117,43
2,87,103,75
9,182,153,145
202,182,2,61
149,24,46,204
200,183,1,60
227,160,106,138
37,198,27,250
200,82,186,210
93,7,217,160
169,208,85,118
202,182,3,60
202,79,112,98
236,186,255,212
149,80,63,129
205,201,116,42
49,86,74,224
203,201,115,43
202,183,2,61
94,8,216,158
233,67,96,86
202,183,3,60
149,23,45,206
150,81,65,130
232,68,98,85
93,7,216,160
37,199,28,251
160,103,186,46
73,60,237,250
148,23,46,204
87,129,214,215
152,102,167,207
97,8,186,190
236,187,255,214
198,83,187,210
150,81,63,130
93,6,217,158
209,50,24,3
209,106,45,131
234,188,255,214
7,75,239,165
37,198,29,251
149,81,65,129
201,182,1,59
233,89,138,0
198,83,187,209
209,51,26,3
159,123,251,78
150,80,63,131
234,187,254,213
149,82,63,131
132,225,77,52
221,254,206,215
151,82,64,131
236,187,255,214
203,202,115,43
150,81,65,130
183,94,216,32
232,66,97,86
94,6,216,160
35,198,29,251
233,66,97,86
209,49,24,5
206,89,30,254
235,188,254,214
212,197,208,110
204,201,117,42
231,66,96,84
132,250,171,171
231,66,97,85
37,200,29,250
95,6,217,159
36,199,27,250
2,202,95,111
149,24,47,204
231,68,96,86
149,82,63,130
205,200,116,42
200,181,1,61
222,84,35,250
138,82,46,143
234,186,254,212
200,84,186,209
49,152,80,129
199,82,186,210
151,80,64,131
198,82,186,209
202,181,1,59
71,159,22,14
200,82,187,211
219,35,59,106
150,80,63,131
242,221,15,8
151,80,65,130
149,82,64,130
209,50,24,5
211,50,25,4
249,198,145,223
149,23,45,204
202,181,3,59
204,200,116,43
184,160,71,41
36,198,29,250
203,202,117,43
147,24,46,204
32,184,116,42
147,23,45,204
233,67,96,84
22,19,193,72
2,154,15,64
209,50,26,4
198,84,186,210
202,183,3,59
199,83,187,209
150,82,65,130
200,181,3,60
93,6,216,158
37,199,28,252
204,201,117,44
37,200,28,250
37,200,29,251
231,68,96,85
235,186,255,212
200,83,185,209
95,6,217,160
204,200,115,42
200,158,36,43
147,191,92,228
214,151,75,93
225,140,107,129
209,51,26,5
148,24,46,204
204,202,116,44
236,188,255,212
209,51,25,3
205,200,115,44
149,81,63,130
35,198,27,252
231,67,97,86
36,200,29,251
37,198,29,252
225,188,194,23
137,135,185,119
236,188,255,213
13,60,21,16
139,228,84,152
205,200,117,42
85,144,226,173
209,49,26,5
148,179,199,246
231,68,98,84
234,187,254,212
231,66,96,86
193,16,227,101
234,186,255,212
45,165,217,166
93,8,216,158
151,80,65,129
202,183,1,61
209,51,26,5
203,200,116,44
33,178,86,217
50,119,134,69
232,66,96,85
210,49,24,4
202,182,3,59
81,7,243,254
233,67,96,84
172,17,51,84
233,66,96,85
14,209,48,213
209,50,26,5
211,50,25,4
202,181,209,55
231,66,96,85
233,68,98,84
93,7,215,158
198,83,186,211
4,92,102,127
181,40,210,101
95,6,217,159
101,190,114,191
233,68,96,86
56,49,248,187
196,200,113,23
151,82,65,130
84,65,45,216
236,188,255,212
236,188,255,214
149,25,47,206
57,127,120,12
210,50,24,3
37,198,29,250
36,199,27,252
203,202,116,43
200,182,1,60
95,8,215,158
204,202,116,43
209,51,26,5
198,111,184,153
240,90,76,173
200,183,3,61
95,7,215,160
209,49,26,3
147,23,47,206
198,83,186,210
198,83,187,209
200,183,3,60
149,80,63,131
201,181,3,61
201,181,2,59
236,188,254,213
198,83,185,211
68,49,206,102
37,11,9,237
234,188,255,213
150,82,63,129
205,200,117,42
151,80,63,130
22,74,11,37
149,38,247,194
149,24,47,205
200,82,186,209
151,81,64,130
115,51,99,182
211,50,25,4
200,182,3,61
69,67,218,28
232,66,98,84
202,183,2,60
201,183,3,61
204,202,116,44
161,50,32,58
235,186,255,214
200,83,186,210
222,47,76,226
94,7,217,158
204,201,115,44
233,68,97,84
149,81,64,131
237,163,247,46
203,200,115,42
209,51,26,3
77,228,54,167
204,202,115,43
148,25,47,204
200,181,2,59
24,210,214,108
149,23,45,206
204,200,115,43
233,67,97,85
210,51,26,5
205,253,147,83
203,202,116,44
131,92,198,226
201,183,1,60
160,161,179,128
236,187,255,214
148,24,47,204
94,8,216,159
149,24,45,205
93,7,215,158
93,7,217,158
205,202,117,44
18,249,50,111
175,126,36,131
94,7,216,158
200,182,3,59
141,246,74,184
206,98,219,100
200,82,187,211
144,211,222,147
147,23,47,204
203,200,116,43
205,201,117,44
149,82,63,130
199,84,186,209
250,17,170,175
231,67,96,86
36,198,28,251
36,200,28,252
61,136,106,111
209,49,26,3
209,50,25,4
235,188,254,213
233,67,98,85
210,49,24,3
64,45,83,237
196,227,36,38
208,63,20,166
201,182,3,60
234,186,255,212
210,50,26,5
93,7,216,160
210,51,26,3
232,67,96,84
199,82,187,209
37,198,29,251
102,56,149,209
199,244,229,39
94,8,216,159
203,200,116,44
149,80,65,131
187,67,191,206
232,67,96,85
212,61,164,91
41,133,243,170
201,183,1,60
151,80,64,129
68,177,154,107
150,82,64,129
200,183,1,61
150,82,63,130
149,24,45,204
149,25,46,205
198,83,186,209
200,183,1,59
37,200,28,252
124,90,22,115
156,228,181,136
97,246,167,9
250,40,152,119
210,51,25,5
235,187,255,212
147,25,45,204
204,202,117,44
234,186,254,214
232,68,97,84
141,159,51,60
36,200,28,251
150,81,65,130
205,201,116,42
93,8,217,159
232,67,96,86
18,237,167,165
203,201,115,44
204,200,116,44
151,81,65,129
235,186,255,214
134,147,175,172
37,199,28,250
199,82,185,211
201,183,2,60
86,113,209,200
87,84,6,222
94,7,217,159
150,81,65,130
93,8,215,159
234,186,254,214
211,49,25,4
95,8,217,158
178,2,107,1
36,198,27,251
37,200,27,252
199,82,186,211
199,83,187,211
36,200,29,250
35,140,32,171
37,199,27,252
183,166,249,149
37,200,29,252
95,7,217,160
25,206,105,110
232,66,97,85
11,254,133,229
227,64,118,228
36,199,28,252
201,183,1,59
205,201,117,42
201,183,3,61
82,110,4,155
47,87,26,15
235,186,255,214
211,50,26,5
235,187,255,214
147,25,46,205
198,84,187,209
37,199,27,250
234,186,255,214
232,67,96,84
90,130,13,221
198,82,187,211
37,199,28,250
94,8,215,158
94,6,216,159
200,182,3,59
36,198,27,252
211,50,26,3
205,202,117,44
147,25,47,206
232,67,98,84
16,219,176,168
236,186,254,214
94,8,216,159
36,198,29,252
231,67,98,86
204,202,116,43
35,198,27,251
22,247,165,131
74,225,212,37
204,200,117,42
94,7,217,160
149,24,46,204
232,67,98,85
151,80,65,131
37,200,27,250
249,61,7,197
202,183,1,60
200,82,186,211
36,198,27,250
236,187,255,213
211,51,24,4
58,64,173,60
149,24,46,206
234,186,255,214
204,202,115,43
233,7,219,179
116,147,59,92
116,186,146,181
203,200,115,43
36,200,28,252
236,188,255,214
210,51,25,5
202,182,3,60
93,8,216,160
66,141,15,202
93,8,215,158
232,67,96,86
205,202,116,42
35,200,28,250
145,196,147,246
205,201,115,42
204,202,115,42
221,31,145,222
148,23,47,204
147,23,45,204
199,84,186,211
231,66,96,85
168,122,157,58
145,21,152,190
202,183,3,59
19,212,70,214
56,186,205,25
92,237,79,239
54,7,102,108
205,200,116,43
45,206,1,184
236,187,254,214
236,151,102,67
200,181,1,60
64,23,11,241
62,165,209,56
199,84,186,210
161,64,212,65
37,199,28,251
204,200,117,43
95,8,215,158
198,82,186,211
151,81,64,129
149,25,47,206
35,200,27,251
209,50,26,4
149,23,45,206
211,49,24,4
168,147,94,161
149,80,63,129
35,199,27,251
211,50,25,5
35,200,28,252
31,42,162,162
35,198,28,252
209,49,25,4
37,199,29,250
200,83,186,211
207,6,178,190
231,91,176,34
46,76,1,75
234,188,255,214
235,186,255,212
235,186,254,212
149,24,46,206
94,6,215,160
211,49,26,3
235,188,255,212
35,200,28,252
93,8,216,160
210,51,24,3
140,182,239,116
239,35,3,83
113,163,164,174
232,66,98,84
36,198,28,250
134,18,90,104
234,186,255,214
94,8,215,159
45,71,251,124
148,24,47,204
148,24,46,205
235,187,255,212
236,186,254,214
234,186,255,213
196,222,216,191
147,24,45,205
234,187,255,214
198,83,186,210
14,80,229,146
234,186,254,212
101,207,104,224
205,202,116,43
36,198,27,250
210,50,25,5
149,82,65,131
200,182,3,60
147,6,164,51
146,254,0,122
154,105,86,130
234,5,236,203
205,201,116,42
205,202,116,42
210,50,26,4
234,187,254,212
198,83,186,209
219,233,218,197
148,24,47,204
233,68,97,85
232,67,97,84
235,186,255,214
204,202,115,44
202,182,1,59
130,200,224,240
200,182,2,59
232,66,96,85
210,50,26,5
202,181,2,61
149,24,45,205
231,68,98,84
199,83,185,210
35,198,27,252
235,188,254,213
205,201,117,42
205,201,116,43
150,81,64,129
254,154,124,253
151,80,64,130
235,188,255,214
249,20,200,226
233,68,96,85
202,182,2,60
210,50,26,3
27,182,194,15
150,82,64,130
149,80,65,131
238,164,5,3
133,104,88,248
101,140,113,172
209,51,26,3
204,200,115,42
95,212,193,90
202,182,2,61
232,66,97,84
147,23,47,205
206,189,12,14
199,83,186,209
202,181,2,59
202,181,3,60
95,7,217,159
151,81,65,130
217,8,52,140
193,9,171,1
90,28,204,217
210,51,25,4
203,201,116,44
209,50,24,4
43,136,161,86
149,82,65,129
150,82,65,129
233,66,96,85
151,81,64,130
199,82,187,211
200,82,187,209
209,51,25,3
149,80,64,129
147,25,45,206
201,182,2,60
213,9,28,73
95,6,215,160
199,83,186,210
231,67,98,84
96,186,51,151
22,208,169,192
148,24,47,206
234,188,255,213
236,186,254,213
242,223,72,169
231,66,97,86
204,202,117,44
200,183,1,60
203,200,116,42
148,23,47,206
36,199,27,250
151,80,63,130
204,202,115,42
201,181,1,60
94,7,215,160
191,72,81,85
246,36,90,3
148,24,47,205
221,76,67,78
153,70,64,178
148,23,47,205
37,200,28,252
69,38,218,56
159,225,79,114
125,233,126,0
181,148,156,90
95,7,217,158
204,200,115,44
198,83,186,211
59,102,38,33
45,177,74,111
25,59,89,11
232,68,98,86
33,50,141,208
231,68,97,84
115,235,103,138
150,82,63,129
36,198,27,250
185,78,128,12
234,186,255,213
210,50,24,3
72,183,132,6
11,54,84,63
200,183,3,59
200,183,3,59
151,81,65,129
7,238,182,1
235,188,255,212
149,25,45,206
232,68,98,86
148,25,45,206
202,182,1,59
202,183,1,61
131,142,48,120
94,8,215,160
233,67,98,86
232,67,97,85
235,188,255,214
147,24,47,204
205,201,115,43
199,82,187,211
235,188,255,214
36,199,28,250
205,202,116,42
88,219,68,48
232,67,96,84
123,81,186,122
94,8,216,160
198,83,187,211
148,24,47,205
60,45,106,228
204,200,116,42
149,24,46,204
203,18,69,134
232,66,98,84
149,24,45,206
231,67,97,85
235,188,255,212
231,66,96,84
232,67,98,85
205,202,117,42
149,80,64,131
149,82,64,130
11,252,75,51
94,6,217,160
150,80,64,130
95,6,215,158
200,83,186,210
155,232,212,16
151,80,63,129
203,200,115,43
87,107,121,201
95,7,216,159
232,67,96,84
35,198,28,250
233,68,97,86
200,84,185,209
39,30,156,224
134,205,1,123
35,198,28,252
206,40,219,61
36,198,29,250
93,8,215,159
210,49,25,3
199,82,185,209
203,201,116,42
205,201,116,42
221,149,133,184
149,24,47,205
235,188,255,212
207,21,124,87
110,214,160,255
201,183,2,59
164,184,134,159
232,67,97,84
199,83,186,209
84,240,240,162
234,187,254,213
52,153,109,169
203,200,116,43
200,183,2,60
147,24,46,204
35,199,29,252
210,49,25,3
149,82,63,130
209,50,26,3
200,84,186,210
231,68,96,84
231,67,96,85
18,21,178,80
53,46,221,223
94,8,216,158
149,80,65,131
149,81,63,130
214,94,22,167
94,7,216,160
94,12,60,240
204,202,116,43
201,182,1,60
71,241,250,86
88,136,145,63
36,199,27,251
140,115,223,135
147,25,47,204
108,204,50,216
217,187,167,46
26,7,200,152
190,201,138,6
203,200,116,44
71,94,181,90
97,136,85,123
202,182,3,60
151,82,63,130
36,198,28,250
55,161,255,50
193,227,92,114
35,200,28,250
210,49,25,3
149,81,65,131
148,25,46,205
94,7,215,160
35,200,27,252
86,133,88,149
205,201,117,43
148,23,46,206
210,51,24,5
236,186,255,213
149,24,46,204
231,67,98,86
209,51,26,5
211,50,24,5
82,1,134,4
56,53,14,181
201,181,2,61
111,175,161,90
95,8,215,158
220,114,2,205
37,199,29,250
234,188,255,212
211,9,216,4
93,8,217,160
200,183,2,61
149,82,63,131
204,200,115,43
36,199,28,251
233,67,96,84
202,181,3,59
210,49,26,4
235,186,255,214
211,49,25,3
199,83,185,210
235,188,255,212
201,183,2,59
93,6,216,160
151,82,64,131
233,67,98,85
203,202,116,44
61,204,136,216
64,85,113,183
235,187,255,212
236,187,254,214
149,81,64,130
42,78,190,157
193,202,62,144
60,189,96,18
232,66,96,85
106,42,223,248
222,56,154,229
148,25,45,205
36,199,28,250
36,200,27,251
203,26,40,185
36,200,28,251
148,166,152,247
232,66,96,85
234,186,255,214
232,66,97,84
34,146,248,25
235,186,255,214
148,24,45,204
151,96,38,102
36,200,28,251
209,50,25,5
203,201,115,44
66,6,71,192
235,187,255,213
149,23,47,206
209,49,26,4
148,23,46,206
231,68,96,85
148,23,46,205
232,66,97,86
233,67,97,85
148,23,47,205
231,68,96,86
205,201,115,44
11,121,85,26
37,199,28,251
148,24,45,205
181,59,135,208
73,82,210,190
150,80,64,129
232,68,96,84
211,65,67,46
198,82,186,211
94,7,217,159
8,144,197,170
198,246,118,76
232,66,96,84
232,66,98,86
95,6,216,158
93,8,215,160
202,190,138,24
211,51,26,5
198,82,187,209
204,202,117,42
11,254,203,139
172,151,52,18
137,17,24,131
35,199,28,252
35,198,27,252
211,50,26,5
150,82,63,129
79,87,76,80
151,80,63,130
233,68,96,84
204,202,115,42
150,81,65,130
89,126,116,21
95,6,215,160
148,25,45,206
148,25,45,205
149,80,64,130
197,127,4,154
203,202,117,43
93,8,215,159
182,53,65,234
149,24,47,206
147,25,47,206
93,6,215,159
235,186,255,214
205,201,116,42
148,24,47,204
203,202,116,44
231,67,98,84
147,23,47,205
204,202,115,44
232,68,96,86
200,83,186,210
149,81,63,130
36,199,29,251
53,210,38,147
27,49,179,149
36,198,29,252
213,18,217,6
36,199,28,251
93,7,217,160
204,200,115,42
231,68,98,86
35,199,27,251
111,10,93,208
200,182,2,59
194,106,160,182
200,84,187,211
234,188,254,213
182,199,105,31
89,231,71,81
231,66,98,85
244,95,7,84
10,175,51,207
36,198,27,250
95,8,217,158
149,80,64,131
235,186,255,212
148,24,46,204
233,68,98,84
203,202,117,44
151,165,78,131
200,181,3,60
191,131,63,92
151,80,64,129
211,50,25,3
236,186,255,213
96,184,179,151
93,7,215,160
234,188,254,212
19,34,96,209
199,83,187,211
203,202,116,43
210,49,24,5
211,49,25,4
200,182,3,61
210,51,24,3
36,200,29,251
210,50,26,4
200,82,187,210
199,82,187,211
93,7,216,159
236,188,255,213
150,81,63,129
210,51,24,4
56,202,203,17
198,84,186,211
210,50,25,3
211,50,26,3
234,188,254,213
232,68,98,84
198,83,186,210
233,68,96,86
139,42,100,221
190,87,102,11
93,8,215,158
150,82,63,131
47,181,71,181
150,82,63,130
205,201,116,43
95,8,217,160
11,46,20,61
232,67,98,84
233,66,97,86
203,201,116,44
150,82,63,131
204,200,117,42
208,199,76,151
200,83,186,209
148,25,46,206
147,24,45,206
36,252,23,214
202,181,1,59
147,25,45,206
200,83,185,210
150,80,65,131
233,68,97,85
186,66,54,44
37,199,27,251
20,109,138,49
231,68,97,84
21,141,110,70
159,31,209,240
17,200,15,15
93,7,217,159
197,178,111,240
234,186,254,212
148,24,46,206
185,193,214,166
148,24,46,204
209,50,24,4
235,188,255,213
199,82,185,209
147,24,45,206
151,81,65,130
118,92,190,134
201,182,2,61
199,84,186,210
205,202,116,42
6,12,173,109
151,80,65,131
53,157,67,39
151,80,65,129
231,67,98,86
232,66,96,86
90,110,83,115
171,52,8,77
33,107,117,66
207,110,243,52
148,25,46,206
204,202,116,42
95,7,216,159
37,198,28,251
17,64,29,240
82,27,203,2
210,49,26,3
235,187,255,214
210,50,24,3
37,198,29,250
35,200,28,250
199,84,185,211
205,200,115,44
120,154,4,70
143,170,143,46
161,56,49,70
95,6,217,160
233,66,97,84
95,8,216,159
201,182,3,59
148,24,46,206
95,7,215,158
148,23,46,206
5,223,129,184
151,81,64,131
96,134,234,249
59,164,150,228
37,198,28,250
200,84,186,209
40,19,226,164
201,183,1,59
204,202,116,43
235,187,254,212
172,120,185,93
179,184,178,240
94,7,215,158
93,6,215,158
148,83,158,192
95,8,216,159
148,23,45,204
56,194,102,251
98,155,173,192
149,82,65,131
147,25,47,204
133,145,62,183
202,182,3,60
147,23,45,205
26,106,142,200
130,131,146,168
236,186,254,212
236,186,254,214
200,82,185,211
235,186,254,213
147,25,47,205
139,127,224,81
231,67,97,86
205,201,116,42
233,68,98,86
235,186,254,214
204,202,115,43
200,16,36,231
37,200,28,252
93,8,217,160
211,50,26,3
231,66,98,84
107,124,14,189
253,139,93,164
158,144,61,7
202,48,255,67
148,25,46,204
35,200,27,252
35,199,29,252
55,5,66,117
93,6,215,160
149,23,45,204
169,63,222,240
151,80,64,129
150,80,63,129
36,199,29,250
204,202,116,42
235,187,254,214
73,66,222,157
232,66,98,85
234,186,255,214
36,200,29,252
12,239,215,235
231,68,96,84
233,67,98,86
205,200,116,42
231,66,96,86
93,7,215,158
234,187,254,212
147,24,47,205
50,63,196,249
35,199,29,251
203,164,12,43
202,214,252,43
129,165,70,239
105,156,73,166
211,50,26,5
228,94,186,198
35,200,29,252
243,92,78,195
202,181,2,61
210,49,25,3
203,151,227,180
63,84,119,132
94,6,217,158
40,196,75,112
149,25,47,204
235,186,254,212
104,105,16,218
219,236,129,184
200,82,185,211
115,89,156,31
164,172,38,38
200,11,23,22
201,181,3,59
149,81,64,129
198,83,185,211
84,111,225,127
202,181,3,60
149,23,46,205
222,154,191,111
148,25,45,204
247,156,49,108
145,101,159,213
205,200,115,43
198,83,186,210
202,183,3,61
248,11,10,225
202,181,3,60
198,70,106,152
202,182,2,59
147,25,47,205
211,50,25,4
217,56,171,210
235,188,255,213
151,82,63,130
151,81,64,131
233,67,98,84
170,195,220,184
169,28,216,167
147,24,45,204
46,216,148,54
147,24,47,205
201,181,3,59
150,81,64,130
145,147,18,170
83,190,100,150
213,178,31,87
37,200,28,250
234,187,255,212
232,68,98,84
249,231,103,29
147,25,47,204
253,205,37,20
234,186,255,214
35,199,27,251
37,199,28,252
231,68,98,84
221,156,47,226
202,181,3,59
200,183,1,59
205,200,115,43
232,68,97,86
148,24,47,205
234,187,255,214
233,67,97,86
150,82,64,129
231,66,97,84
204,202,116,44
204,200,116,43
207,159,44,209
199,82,187,210
147,25,45,204
231,66,97,84
180,58,106,5
149,23,45,206
93,6,217,159
36,200,27,252
58,61,29,31
235,188,254,212
198,84,187,210
20,185,189,65
234,188,255,214
169,116,138,185
203,200,117,43
93,8,217,159
94,7,215,159
147,23,47,205
64,111,248,157
210,49,25,5
232,68,96,86
39,58,92,84
200,83,185,210
52,207,109,118
198,83,185,209
200,82,185,211
148,24,45,205
37,200,29,250
93,6,216,159
110,177,120,51
205,202,116,43
31,210,6,88
198,84,185,210
150,81,63,129
202,183,1,60
139,130,131,210
231,68,96,85
243,60,76,107
99,90,220,57
234,186,255,212
210,49,25,3
250,135,92,110
217,214,192,246
191,198,110,9
236,187,255,212
36,199,27,251
209,50,26,4
0,104,13,122
236,187,255,214
235,187,254,213
148,23,47,206
149,80,64,130
94,6,215,160
149,24,47,206
129,235,208,77
96,89,127,20
201,183,1,60
231,68,98,85
236,187,255,214
183,31,211,16
47,149,42,47
37,200,28,250
36,200,27,252
202,181,1,60
233,68,96,86
36,198,28,250
58,171,53,116
233,67,97,84
233,68,96,84
93,6,215,159
195,211,20,0
198,83,185,209
147,24,46,205
201,183,2,61
94,6,216,159
151,81,64,131
150,195,58,87
210,50,24,3
231,67,98,84
232,68,98,85
231,68,98,85
235,187,255,212
149,82,65,130
199,84,187,211
92,212,211,138
232,66,97,84
210,51,26,4
37,200,27,250
211,50,26,3
93,7,217,160
16,205,88,249
79,18,241,179
136,69,172,228
211,49,26,5
209,49,25,3
94,8,215,158
24,155,242,54
147,23,45,205
199,82,185,211
234,187,255,212
147,23,46,204
237,175,218,212
201,56,108,253
200,84,187,211
3,145,144,109
148,24,45,204
150,81,63,129
211,51,24,5
89,206,133,51
126,246,47,126
173,175,217,143
166,93,130,167
252,89,214,181
239,121,32,42
151,82,64,130
93,6,215,158
198,82,185,210
36,198,29,250
60,186,179,218
236,187,254,212
148,24,46,206
161,121,10,3
245,180,120,123
120,236,50,252
203,202,115,44
232,67,97,85
232,66,98,85
224,212,89,247
233,66,98,85
151,80,63,131
149,23,45,204
37,198,27,252
37,198,28,250
4,98,244,15
93,220,33,132
73,85,131,74
94,8,216,158
149,80,64,129
149,81,64,129
200,182,3,59
175,51,122,30
93,10,121,190
148,25,46,206
150,80,63,131
235,188,255,212
194,23,216,210
235,188,255,214
232,66,98,85
72,213,250,127
36,200,29,250
210,50,25,5
199,82,187,211
37,198,27,251
147,23,45,206
151,218,189,33
199,84,185,211
177,32,142,205
252,195,184,138
201,183,3,61
210,51,24,3
35,200,29,250
149,23,47,204
147,24,46,204
221,168,14,45
235,187,254,212
209,50,26,3
231,67,96,86
211,49,26,4
127,96,15,188
95,7,217,158
94,7,216,159
93,8,217,158
214,62,75,17
252,159,207,108
235,188,254,212
233,68,98,86
233,66,97,84
202,181,2,60
201,183,1,61
235,186,254,214
151,81,65,129
232,67,96,86
91,63,208,211
2,149,198,108
196,67,243,235
149,80,63,131
203,201,115,43
93,8,216,158
236,186,255,213
199,83,185,211
242,203,33,188
202,183,1,60
37,199,28,251
133,224,97,1
211,51,25,4
149,25,47,205
209,51,25,4
236,186,254,212
204,200,117,42
231,68,97,85
150,82,65,130
95,8,217,159
150,81,63,129
232,67,96,84
178,43,188,145
198,83,187,210
203,202,117,43
210,51,26,5
37,200,29,252
214,84,38,186
209,50,26,4
93,7,216,159
204,202,117,44
217,123,141,125
101,36,18,22
233,67,96,84
231,66,97,85
211,49,25,3
97,129,242,220
12,215,149,136
94,7,215,159
232,67,98,85
157,98,84,144
122,195,249,8
93,6,215,158
186,89,193,153
200,83,185,211
161,94,215,71
67,211,86,67
152,241,132,19
231,66,96,85
36,200,27,251
235,187,255,214
93,7,216,160
175,2,49,172
173,203,155,151
199,84,185,211
204,201,116,44
236,187,255,213
201,181,1,59
210,51,25,5
35,200,29,250
37,199,29,252
148,23,45,204
15,72,184,62
209,51,24,3
236,188,254,213
176,101,191,3
35,200,28,252
198,84,186,211
36,199,27,251
86,158,249,224
236,186,255,214
36,200,27,252
199,83,187,209
94,7,217,159
211,49,25,4
100,100,134,36
203,10,200,115
108,71,120,22
200,83,186,209
137,39,0,212
209,51,26,5
43,192,190,237
37,200,29,250
211,49,25,4
198,82,187,210
71,38,29,156
145,17,55,113
198,83,187,210
149,23,45,206
95,8,215,159
148,23,47,206
95,8,216,158
250,98,228,244
200,181,1,61
35,198,27,252
95,8,217,158
231,68,98,85
129,78,96,111
95,8,216,160
200,182,1,60
149,25,47,206
209,49,24,5
150,82,64,130
159,113,164,173
235,188,255,214
94,6,215,160
201,182,1,59
233,68,96,84
149,25,47,205
35,198,27,251
210,51,25,4
93,6,215,158
189,1,135,154
203,202,117,42
235,186,255,213
201,182,2,60
35,198,29,250
199,83,185,209
204,202,115,44
204,200,117,44
93,8,215,160
234,188,255,214
201,181,2,60
148,25,45,204
231,68,97,84
193,214,95,188
236,188,255,213
95,8,215,159
60,119,205,166
37,199,27,251
95,7,216,158
184,82,46,91
199,82,186,210
151,82,64,129
203,200,117,43
195,59,28,71
151,81,65,131
134,187,116,52
0,183,71,134
49,22,104,34
153,28,90,104
147,24,46,206
93,7,216,158
80,254,94,160
37,200,28,250
149,23,45,204
200,82,186,209
94,7,217,159
209,49,26,4
149,24,46,206
232,66,97,85
139,86,226,27
210,49,25,4
24,33,181,46
210,108,10,93
142,71,191,212
130,232,211,107
209,50,26,3
198,82,186,211
211,177,207,53
45,172,215,66
87,102,156,36
200,183,2,59
202,181,3,61
121,224,9,247
76,67,148,208
151,80,63,131
235,88,197,203
236,188,255,213
92,51,131,239
200,181,1,61
200,182,1,59
151,82,63,129
36,200,29,250
201,181,1,60
142,152,241,194
45,153,207,202
92,166,169,49
94,6,216,159
94,6,216,159
232,67,98,85
201,183,3,61
150,81,63,131
202,183,3,61
149,23,45,204
151,82,63,129
150,81,64,131
201,181,1,60
95,8,217,158
6,174,2,77
231,66,98,85
234,188,255,212
205,202,116,44
204,200,115,42
203,201,117,42
232,66,98,86
243,196,185,132
200,84,186,209
180,68,40,233
234,187,254,214
10,183,201,92
236,187,255,214
233,68,98,84
61,66,250,137
216,131,48,72
232,66,96,86
209,51,25,5
36,200,27,251
202,183,3,61
198,84,185,211
235,188,255,213
204,201,115,42
35,198,28,252
232,68,96,84
194,127,244,203
200,84,185,210
37,200,27,251
150,81,65,130
70,58,60,123
200,183,1,60
149,24,46,205
95,7,215,158
96,64,216,91
231,68,98,86
234,186,255,213
199,84,186,209
202,183,2,59
92,126,217,3
209,49,26,5
243,42,21,150
147,25,47,204
94,6,216,159
137,210,176,252
35,200,29,252
201,181,2,61
211,51,24,3
202,182,2,59
243,197,89,211
202,182,3,59
35,200,27,250
148,24,45,206
253,109,179,62
36,200,28,250
6,206,163,118
200,84,186,210
149,82,64,131
238,125,54,80
211,51,26,4
45,210,243,173
232,80,8,103
155,65,233,71
36,199,28,252
4,67,216,104
93,6,215,160
149,82,64,130
5,20,140,116
206,17,26,79
200,182,2,59
233,105,83,19
90,152,130,106
164,135,170,60
232,68,98,86
93,8,215,160
199,83,187,210
95,8,216,158
202,181,1,60
202,181,2,61
231,67,98,84
202,182,1,61
148,25,47,204
236,188,255,212
200,84,187,211
199,236,147,116
231,67,98,85
37,199,28,251
218,200,248,112
233,68,96,85
232,87,252,146
231,67,98,84
169,142,203,243
248,189,160,132
188,110,211,161
151,81,65,130
204,202,116,43
231,67,97,84
157,87,82,151
93,7,217,158
211,51,25,3
93,8,216,160
167,105,221,146
80,180,21,237
151,82,63,129
199,83,185,210
234,188,254,214
210,50,26,3
93,8,216,158
203,200,117,42
208,198,220,217
246,202,151,230
235,187,255,212
149,25,47,205
202,182,2,60
164,243,255,224
84,41,202,193
200,82,185,210
210,51,25,5
22,93,104,9
211,50,25,3
188,48,53,140
211,49,26,5
198,84,186,210
94,7,216,158
95,7,216,158
149,82,65,130
210,51,25,4
150,81,65,131
141,184,99,117
122,9,233,23
233,66,96,84
236,187,254,214
232,68,97,86
210,49,25,4
209,51,26,3
66,161,88,139
211,50,26,4
235,186,255,213
95,8,216,158
174,40,100,133
205,200,117,44
93,8,215,159
54,179,252,26
9,191,98,60
111,220,51,162
23,25,19,226
204,200,117,44
63,118,51,62
94,7,216,158
211,49,25,4
57,14,68,53
93,6,217,159
172,205,245,39
