Air Temperature,Humidity,Interval Rain,Wind Speed,Barometric Pressure,Solar Radiation,Battery Life
21.5,75,0,0.8,996.3,0,15.1
22.7,75,0,0.9,997.9,-4,12
22.8,88,0,3,996.8,0,11.9
21.5,77,0,2,996.3,0,15.1
23.8,71,0,1,997.6,-4,12.1
22.8,89,0,1.7,996.8,0,11.8
21.89,76,0,1,996.3,0,15.1
24.3,70,0,0,997.7,-4,12
23.3,84,0,2,996.7,0,11.9
22,77,0,2,995.9,0,15.1
25.2,66,0,0,997.5,-4,12
23.1,83,0,1.1,996.3,0,11.9
22.56,73,0,1.2,995.6,0,15.1
25.5,60,0,0.4,997.1,-4,12
23.2,88,0,1.6,995.7,0,11.8
22.89,74,0,0.3,995.3,0,15.1
24.8,64,0,0.4,996.6,-4,12
23.2,91,0,1,995.3,0,11.9
23.06,72,0,0.2,994.6,0,15.1
24.7,67,0,0.8,996,-4,12
23.3,96,0.5,4.3,994.6,53,12
22.5,76,0,1.3,993.9,0,15.1
23.6,81,0,1.1,995.4,10,12
27.1,74,0,0,993.4,23,11.8
23,84,0,2.1,993.6,0,15.1
25.6,80,0,3.4,994.7,51,12.1
26.3,81,0,0.6,993.2,72,11.9
27.17,65,0,2.3,992.9,0,15.1
30.1,53,0,0.6,994,45,12.1
26.6,78,0,0.4,993.5,178,11.8
27.17,64,0,2,992.9,0,15.1
30.5,55,0,1.4,994.3,53,12.1
25.7,80,0,0.4,993.4,560,11.9
26.17,67,0,2.7,992.9,0,15.1
29.8,59,0,1,994.2,551,12
25.4,80,0,5.7,993.6,235,11.9
26.17,67,0,1.5,993.2,0,15
28,65,0.4,1.2,994.6,725,12
32.9,52,0,4,993.9,869,11.9
25.89,66,0,2,993.6,0,15.1
29.7,55,0,0.6,994.9,189,12
31.2,57,0,3.7,994.5,375,11.9
31.56,47,0,2.3,993.6,0,15.1
33.5,46,0,2.4,995,940,12
31,55,0,4.7,994.3,721,11.8
31.17,47,0,2.7,993.6,0,15.1
32.8,46,0,1.4,994.9,222,12
29.8,58,0,4,993.9,685,12
30.28,47,0,3.4,992.9,0,15.1
31.1,49,0,2.1,994.4,706,12
28.4,60,0,4,994.1,544,11.9
29.67,47,0,3.3,992.9,0,15.1
29.7,52,0,1.7,994.4,597,11.9
27.6,61,0,3.8,993.8,450,11.9
28,51,0,3.3,992.9,0,15.1
28.8,52,0,1.2,994.3,474,12
25.7,67,0,4.7,993.5,288,12
26.06,56,0,2.7,992.6,0,15.1
26.8,59,0,0.9,994.1,269,12
24.2,72,0,3.8,993.5,141,12
24.5,61,0,2.9,992.2,0,15.1
25.6,62,0,2.6,993.9,165,12
23.5,74,0,3.4,993.2,26,11.9
23.5,64,0,2.5,991.9,0,15.1
25,64,0,2.8,993.6,27,12
23.7,72,0,2.8,992.6,0,11.9
23.5,63,0,1.4,991.5,0,15.1
25.2,63,0,2.4,993.1,-4,12
23.8,71,0,2.4,992.4,0,11.9
23.89,62,0,1.9,991.2,0,15.1
25.6,60,0,1.8,992.9,-4,11.9
23.9,70,0,2.2,992.3,0,11.9
24.39,59,0,2,991.2,0,15.1
26,58,0,0.9,992.8,-5,12
24.6,67,0,1.6,992.5,0,12
24.67,58,0,1.5,991.5,0,15.1
26.4,56,0,0.9,993,-5,12
25.2,64,0,1.7,992.7,0,11.9
25.39,56,0,1.1,991.5,0,15.1
26.8,54,0,1.4,993.2,-5,12
25.9,59,0,1.5,992.6,0,11.9
26.17,51,0,0.4,991.5,0,15.1
27.5,50,0,0,993,-5,12.1
26.6,55,0,2,992.6,0,11.9
26.78,48,0,0.7,991.5,0,15.1
28.2,47,0,0.9,993,-5,12.1
27.3,54,0,2.7,991.9,0,11.9
27.67,44,0,1.3,991.2,0,15.1
28.4,49,0,1.3,992.3,-5,12.1
27.9,51,0,2.4,991.7,0,11.8
28.28,41,0,3.4,990.5,0,15.1
29,45,0,1.2,992.1,-5,12
28.9,49,0,3.4,991.6,12,11.9
28.56,40,0,3.4,990.5,0,15.1
28.5,50,0,0.4,992,5,12
29.8,45,0,2.6,991.4,157,11.9
23.56,64,0,3.3,990.9,0,15.1
28.1,50,0,1,992.1,36,11.9
24.8,70,0,0.3,991.8,313,12
22.67,67,0,5,990.9,0,15
26.2,51,0,2,992.2,32,12
24.1,72,0,0.6,992.6,471,11.8
22.17,66,0,2.7,991.9,0,15.1
25.7,50,0,2.1,993.2,46,12.1
23.3,67,0,0.4,992.7,617,12
21.78,65,0,4.8,991.9,0,15.1
23.5,65,0,2.6,993.4,624,12
22.2,70,0,0.6,993.1,729,11.9
21.39,67,0,2.1,992.6,0,15.1
22.9,64,0,2.7,993.8,736,12.1
21.7,68,0,1.2,993.8,792,11.9
21.39,63,0,2.3,993.2,0,15
22.4,62,0,1.9,994.4,811,12.1
21,77,0,1.5,994.1,813,11.9
20.89,63,0,2.3,993.2,0,15.1
22.1,59,0,1.9,994.8,838,12.1
20.9,71,0,1.2,994.5,797,12
20.89,56,0,1.9,993.9,0,15.1
22,57,0,1.7,995.2,820,12
20.8,65,0,1.9,994.7,726,12
20.89,58,0,1.7,993.9,0,15
22.1,57,0,1.1,995.2,752,12
20.3,65,0,3.1,994.5,606,12
19.5,64,0,1.7,993.9,0,15.1
20.9,63,0,2,995.3,644,12.1
20.5,72,0,1.1,994.5,468,11.8
19.78,64,0,1.2,993.9,0,15.1
20.9,62,0,1.8,995.4,505,12
20.6,71,0,2.4,994.8,311,11.9
19.56,68,0.05,1.3,993.9,0,15.1
21.6,64,0,1.9,995.4,347,12.1
20.6,71,0,2.9,994.2,158,11.8
19.17,69,0,1.9,993.6,0,15.1
22,62,0,2,995.1,190,12
20.1,75,0,1.7,993.7,25,11.9
18.39,70,0,1.5,993.2,0,15.1
20.6,64,0,1.1,994.6,41,12
20,73,0,2.8,993.1,1,11.9
18.78,67,0,1.4,992.6,0,15.1
20.2,66,0,1.6,993.9,-3,11.9
20.3,77,0,4.1,992.6,1,12
19.06,66,0,1.7,992.2,0,15.1
20.1,65,0,1.1,993.7,-3,12.1
20.2,79,0,1.7,992.6,1,11.9
18.5,69,0,2.3,992.2,0,15.1
21.1,59,0,0.5,993.5,-3,12
20.2,80,0,2.9,992.8,1,11.8
19.06,68,0,2.2,992.2,0,15.1
20.3,68,0,0.8,993.6,-3,12
20.1,83,0,3.8,992.8,1,11.9
18.89,70,0,2.2,992.2,0,15.1
20.2,71,0,1.3,993.8,-3,12
20.3,84,0,3.4,993,1,11.9
18.78,75,0,1.7,992.6,0,15.1
20.4,77,0,2.1,993.9,-3,12
20.2,84,0,2.2,993.2,1,11.9
19.06,75,0,1.2,992.6,0,15.1
20.8,73,0,1.6,994.1,-3,12.1
20.2,83,0,3,993.3,1,11.8
19.06,74,0,1.1,992.9,0,15.1
20.5,74,0,1.2,994.3,-3,12.1
20.3,84,0,2.1,993,1,12
19.06,75,0,0.8,992.6,0,15.1
20.5,75,0,1.4,993.9,-3,12
20.2,87,0,1.7,992.9,16,11.9
19.17,76,0,1.7,992.2,0,15.1
20.1,79,0,1.8,993.7,10,12
20.4,84,0,1.9,992.6,168,12
19.28,75,0,1.2,991.9,0,15.1
20.4,77,0,2.7,993.4,39,11.9
20.6,85,0,2.5,992.4,325,11.8
19.5,74,0,3,991.9,0,15.1
20.2,78,0,3.4,993.4,32,12
21.4,84,0,2.6,992.3,489,11.9
19.67,77,0,2.5,991.9,0,15.1
21.5,79,0,3.7,993.3,266,12.1
21.4,82,0,3.1,992.4,624,11.9
20.67,71,0,2.3,991.9,0,15.1
22,71,0,1.9,993.4,638,12
20.9,85,0,3.2,992.8,712,11.9
20.67,71,0,1.1,992.2,0,15.1
21.8,74,0,2.4,993.7,725,12
21.1,85,0,2.1,992.7,772,11.9
20.89,73,0,2.5,992.2,0,15.1
21.7,76,0,3.2,993.8,742,12
21.1,88,0,5.8,992.5,792,11.8
20.39,73,0,2.8,992.2,0,15.1
21.8,76,0,4.1,993.7,756,11.9
21.2,88,0,6.6,992.5,775,11.9
20.5,77,0,3.7,991.9,0,15.1
22,76,0,3.9,993.8,748,11.9
22.7,83,0,5.3,992.4,907,11.9
21.28,74,0,3.1,991.9,0,15.1
22.9,75,0,4.9,993.5,708,12.1
22.9,81,0,5.3,991.8,467,11.9
22,73,0,2.1,991.5,0,15.1
23.5,72,0,4,993.1,733,12.1
23.2,81,0,3.2,991.7,525,11.9
22.06,71,0,1.6,991.2,0,15.1
23.9,70,0,2.9,992.6,324,12
23.7,74,0,2.5,991.3,298,12
22.56,68,0,3.1,990.5,0,15.1
25.1,61,0,2.6,992.2,338,12
23.1,82,0,1.6,991.1,148,12
22.78,64,0,3.3,990.2,0,15.1
25.2,59,0,1.5,991.8,179,12
23.7,74,0,0.7,990.9,29,11.9
22.5,66,0,1.6,989.8,0,15.1
25.1,60,0,1.4,991.5,40,12
23.9,67,0,0.8,990.5,0,11.9
22.67,64,0,0.8,989.5,0,15.1
24.8,60,0,0,991.1,-4,11.8
24.3,65,0,0.9,990.3,0,11.9
23.28,61,0,0.7,989.2,0,15.1
25.2,57,0,0.4,990.9,-4,12.1
24.8,62,0,0.8,990.2,0,11.9
23.89,57,0,1.7,989.2,0,15.1
25.8,55,0,1.5,990.9,-4,12
25.4,59,0,0.9,990.5,0,11.9
24.56,55,0,3.4,989.2,0,15.1
26.4,53,0,1.9,990.9,-5,12
26,57,0,0.8,990.4,0,11.9
25.28,53,0,1.6,989.2,0,15.1
26.9,50,0,1.2,990.9,-5,12
27,53,0,2.6,990.2,0,11.9
26.06,50,0,1.6,989.5,0,15.1
27.7,48,0,1.3,990.9,-5,12
27.8,50,0,1.4,990.6,0,12
27.17,45,0,3.2,989.5,0,15.1
28.9,43,0,2.3,991,-6,12.1
29.7,44,0,2.4,990.3,0,11.9
28.78,39,0,4.2,989.5,0,15.1
30.2,39,0,1.4,991,-6,12
32.4,47,0,2.8,989,14,11.8
31.67,40,0,1.8,988.1,0,15.1
33.1,38,0,0.6,989.6,5,12
33.2,42,0,4.9,988.9,156,12
32.78,35,0,3.2,988.1,0,15.1
34.3,34,0,1.3,989.5,37,12
34.1,38,0,5.1,989.2,293,12
33.78,33,0,2.3,988.5,0,15
34.5,35,0,0.8,989.8,28,12
34.8,37,0,4.7,989.3,116,12
34.28,33,0,2.6,988.5,0,15.1
35.8,32,0,1,989.9,51,12.1
34.1,44,0,4.7,989.7,127,12
34.78,30,0,3,988.8,0,15.1
35.2,35,0,1.2,990.2,699,12.1
34.1,46,0,3.4,989.9,725,11.9
28.39,60,0,0.7,989.2,0,15
35.5,39,0,1.2,990.4,156,12.1
33.3,51,0,3.6,990.4,887,12
28.06,62,0,1.5,989.8,0,15
34.8,41,0,1.2,990.9,966,12.1
32.8,52,0,4.7,990.8,138,11.9
32.78,43,0,3.4,989.8,0,15
34.4,42,0,1.2,991.3,846,12
32.1,56,0,4.3,991.4,783,11.9
32.28,45,0,4.5,990.9,0,15
33.7,47,0,1.2,991.8,804,12.1
30.9,66,0,1.7,991.8,158,12
31,52,0,1.3,991.2,0,15
32.3,55,0,1.9,992.3,782,12.1
29.9,71,0,3.1,991.9,598,11.9
29.67,61,0,3.4,991.2,0,15
31.8,58,0,1.7,992.5,628,12.1
28.1,78,0,4.6,991.7,449,11.9
28,67,0.03,2,991.2,0,15.1
29.7,64,0,1.2,992.5,475,12.1
27,80,0,2.7,991.5,294,11.8
26.56,70,0,4,990.9,0,15.1
27.8,71,0,1.3,992.2,332,12
25.9,83,0,3.4,991.8,145,11.9
25.28,74,0,0.6,991.2,0,15.1
26.9,72,0,1.2,992.3,174,12.1
24.9,85,0,3,991.7,6,11.8
24.67,75,0,2.2,990.9,0,15.1
26,74,0,1.4,992.2,1,12.1
24.7,83,0,2.4,991.6,0,11.9
25.28,71,0,1.3,990.9,0,15.1
26.1,73,0,1.6,991.9,-5,11.8
25.5,78,0,2.9,991.6,0,12
25.5,67,0,2.6,990.9,0,15.1
26.5,69,0,1.6,992.1,-5,12
26.7,68,0,4.1,991.7,0,12
26.06,61,0,5.3,990.9,0,15.1
27.5,59,0,0.6,992.2,-5,12
26.7,67,0,2.9,992,0,12
27,55,0,0.7,991.2,0,15.1
27.5,58,0,0.6,992.4,-5,12.1
26.2,68,0,1.5,992.4,0,11.9
26.67,55,0,1.7,991.5,0,15.1
27.3,57,0,0.9,992.7,-5,12.1
26.6,64,0,1.8,992.2,0,11.9
24.17,67,0,4.4,991.2,0,15.1
26.5,62,0,1.4,992.6,-5,11.8
26.5,65,0,2.3,992.6,0,11.9
23.17,71,0,2,991.9,0,15.1
26.8,59,0,0.7,993.1,-5,12
22.9,87,0,0.7,992.5,0,12
22.67,73,0,1.9,991.9,0,15.1
25.4,64,0,1.3,993.4,-4,12
22.7,85,0,1.5,992.4,0,11.9
23,67,0,2.6,991.9,0,15.1
25.5,58,0,0.8,993.2,-5,12
22.8,83,0,0.7,992.4,34,12
23,69,0,3,991.9,0,15.1
25.8,56,0,1.4,993,28,12
22.7,84,0,1.2,992.7,57,11.9
22.89,70,0,1.1,992.2,0,15.1
25.9,56,0,1.1,993.5,92,12
23.4,77,0,1.2,992.9,197,11.9
23.06,67,0,1.5,992.2,0,15.1
25.8,55,0,1.7,993.6,69,12
24,74,0,2.7,993.3,453,11.9
24.17,61,0,0.2,992.9,0,15.1
26.6,52,0,1.2,994.2,135,12
24.6,71,0,2,993.7,622,11.9
23.78,63,0,0.4,993.2,0,15.1
25.5,54,0,1.4,994.7,347,11.8
24.1,71,0,3.8,993.6,692,12
23.89,66,0,0.3,993.2,0,15
25.4,61,0,1.7,994.5,729,12
23.5,74,0,3,993.8,748,12
23.06,66,0,0.7,993.6,0,15.1
25.9,55,0,1.7,994.7,802,12
23.1,73,0,1.9,994.1,761,12
22.67,65,0,3.2,993.6,0,15.1
25.6,55,0,2.3,995,631,12
23.7,74,0,0.4,994.9,778,12
22.56,64,0,2.8,994.2,0,15.1
25.6,54,0,1.7,995.6,802,12
23.1,76,0,1.1,995.3,725,11.9
22.06,67,0,3.3,994.9,0,15.1
24.7,58,0,1.9,996,738,12.1
23.1,72,0,1.2,995.8,608,11.8
22.06,66,0,1.5,995.3,0,15.1
24.9,56,0,2.1,996.4,631,12.1
24.7,61,0,0.3,996,465,11.9
21.89,67,0,1.8,995.6,0,15.1
24.5,58,0,1.8,996.7,493,12
22.9,62,0,2.8,996.5,284,11.9
21.56,66,0.03,1.7,995.9,0,15.1
25.3,53,0,0.9,997,338,12
21.6,69,0,2,996,169,11.9
20.28,80,0,1.3,995.6,0,15.1
25,54,0,0.9,996.5,207,11.9
21,76,0,2.4,995.8,40,11.9
19.28,85,0,0.4,995.3,0,15.1
22,76,0,0,996.4,50,12
19.8,93,0,1.2,995.6,1,11.9
18.89,86,0,1.4,994.9,0,15.1
20.1,87,0,1.4,996.3,-3,11.9
19.7,96,0,1.3,995.3,1,11.9
19,85,0,1,994.6,0,15.1
20.1,87,0,1.4,996.1,-3,12
19.7,93,0,0.8,995.2,1,11.8
19,85,0,1.4,994.9,0,15.1
20.4,84,0,1.4,996.2,-3,12
19.6,93,0,1,995.1,1,11.9
18.56,85,0,0.4,994.6,0,15.1
20.7,79,0,0.7,995.9,-3,12.1
19.6,92,0,0.9,995.3,1,11.9
18.56,84,0,0.4,994.6,0,15.1
20.8,76,0,0.7,996,-3,12
19.6,92,0,1.3,995.2,1,11.9
18.89,81,0,1.2,994.6,0,15.1
20.4,79,0,1,995.8,-3,12
19.9,89,0,2.6,995.2,1,11.8
18.89,79,0,0.5,994.6,0,15.1
20.4,78,0,1.2,996,-3,12
20,88,0,2.6,995.2,1,11.9
18.89,75,0.03,1.6,994.9,0,15.1
20.8,73,0,1.2,996.2,-3,12
20.2,85,0,1.9,995.1,1,11.9
19.17,70,0,1,994.6,0,15.1
20.4,71,0,1.1,996,-3,12
20.1,82,0,1.9,995.2,15,11.8
19.28,72,0,1.4,994.6,0,15.1
20.7,71,0,0.9,996.1,5,12
20.5,80,0,2.6,995.4,160,11.9
19.89,68,0,1.9,994.9,0,15.1
21.4,64,0,1.2,996.3,51,12
20.8,82,0,2.3,995.6,315,12
20.5,61,0,1,995.3,0,15.1
20.6,69,0,1.6,996.4,38,11.9
20.3,84,0,4.2,995.6,470,11.9
19.78,65,0,3,995.6,0,15.1
21,70,0,2.3,996.8,43,12
20.2,89,0,4.3,996,592,11.9
19.78,73,0,2.6,995.9,0,15.1
20.6,76,0,3.2,997.3,642,12
20.4,85,0,3.4,996.3,701,11.9
19.56,76,0,2.6,995.9,0,15.1
20.5,77,0,2.6,997.3,736,12
20.6,83,0,3.4,996.2,792,11.8
19.56,74,0,2.3,996.3,0,15.1
20.9,72,0,2.4,997.4,761,12.1
19.9,87,0,2.9,996.5,798,11.8
19.39,73,0,1.3,996.3,0,15.1
20.8,73,0,2,997.5,789,12.1
20.3,84,0,2.7,996.7,796,11.9
19.39,74,0,1.4,996.3,0,15.1
21.2,71,0,1.4,997.6,793,12
19.8,86,0,3.5,997.2,721,11.9
18.89,74,0,1.7,997,0,15.1
20.5,72,0,1.3,998.1,740,12.1
19.2,86,0,4.6,997.2,608,11.9
18.06,75,0,1.5,997,0,15.1
20.1,74,0,2.8,998.3,639,12
19.3,86,0,4.3,997,466,11.9
18.06,75,0,2.5,996.6,0,15.1
19.8,75,0,2.6,997.9,508,12
19.3,84,0,3.9,996.5,312,11.9
17.67,75,0,2.9,995.9,0,15.1
19.9,72,0,2.5,997.5,342,11.9
19.1,83,0,4,996.2,153,11.9
17.78,72,0,2.7,995.9,0,15.1
20,70,0,2.7,997.3,188,12
18.9,80,0,4.5,996.1,39,11.9
18,70,0,3.3,995.9,0,15.1
19.3,69,0,2.3,997.3,49,12.1
19.3,80,0,5.3,996,1,11.9
18.5,62,0,3.7,995.6,0,15.1
19.5,63,0,2,996.9,-3,12
19.9,71,0,5.8,995.2,1,11.9
19,64,0,2.1,994.9,0,15.1
20.4,57,0,0,996.2,-3,12
20,68,0,2.2,995.2,1,11.9
19,58,0,1.7,994.6,0,15.1
20.6,53,0,0.6,996.1,-3,12
19.9,72,0,3.2,995.3,1,11.9
18.67,60,0,2.3,994.9,0,15.1
20.3,58,0,0,996.4,-3,12
19.5,71,0,2.7,995.4,1,12
18.5,62,0,1.3,995.3,0,15.1
20.2,58,0,1.9,996.4,-3,12.1
19.1,75,0,3.9,995.7,1,11.9
18.28,63,0,2.6,995.3,0,15.1
19.7,62,0,2.4,996.7,-3,12.1
19.2,77,0,5.1,995.7,1,11.9
18.28,65,0,2,995.3,0,15.1
19.6,64,0,4,996.8,-3,12
19.3,80,0,4,995.4,1,11.9
18.06,69,0,2.6,994.9,0,15.1
19.7,71,0,3,996.4,-3,12.1
19.5,79,0,4.4,995.3,1,11.9
18.28,71,0,2,994.9,0,15.1
19.8,70,0,2.1,996.2,-3,12
19.9,80,0,5,994.9,18,11.8
19.28,70,0,2.7,994.6,0,15.1
20.7,71,0,1.9,995.8,11,12
20.3,78,0,5.7,994.8,156,11.9
19.67,67,0,3.9,994.6,0,15.1
20.9,69,0,1.8,996,40,12
20.2,82,0,4.6,994.8,309,11.9
19.39,70,0,3.1,994.6,0,15.1
20.6,71,0,3.2,995.8,41,12
19.8,83,0,5.1,994.9,473,11.9
19.06,71,0,4.4,994.6,0,15.1
20.3,72,0,1.8,996.1,55,12
19.4,86,0,5.6,995.3,296,11.8
18,74,0,3.4,995.3,0,15.1
20,74,0,4.2,996.7,301,12.1
19.6,87,0,5.4,995.6,695,11.9
18,77,0,3.5,995.6,0,15.1
19.7,79,0,4.7,996.8,408,12.1
19.3,86,0,6.2,995.6,461,11.8
18.5,77,0,3.2,995.6,0,15.1
20,76,0,4.6,996.9,754,12
19.4,87,0,5.3,996.1,541,11.9
18.67,73,0,3.5,995.9,0,15.1
19.9,76,0,4.5,997.4,996,12
19.9,86,0,5.6,996.5,481,11.9
18.28,77,0,4.3,996.3,0,15.1
19.5,79,0,4.4,997.8,687,12
19.6,89,0,6,996.6,700,11.9
18.67,77,0,3.4,996.3,0,15.1
20.1,78,0,3.9,997.7,416,12
19.5,90,0,6.4,996.1,469,11.9
18.39,79,0,2.4,995.9,0,15.1
19.7,82,0,3.4,997.2,693,12.1
19.1,92,0,6.6,995.7,251,11.9
18,82,0,2,995.6,0,15.1
19.3,82,0,4.2,997,262,12.1
19.3,89,0,7.2,995.6,119,11.9
17.78,81,0,3.9,995.3,0,15.1
18.8,84,0,4.6,996.9,90,11.9
19.4,90,0,8,995.2,61,12
18.39,81,0,2.9,994.9,0,15.1
19.5,82,0,4.1,996.4,91,12.1
19,93,0,6.9,994.6,7,11.8
18,81,0,6.2,994.6,0,15.1
19.2,83,0,5.1,996.2,6,12
19.2,95,0,5.7,994.5,1,11.9
18,82,0,3.4,994.6,0,15.1
19.1,85,0,4.1,995.9,-3,12
19.4,98,0,5.2,993.8,1,11.9
18.06,86,0,4.1,993.9,0,15.1
19.1,89,0,4,995.3,-3,12
19,96,0,4.7,993.9,1,11.9
18.17,87,0,5.5,993.6,0,15.1
19.2,88,0,3.3,995.1,-3,12
18.9,94,0,5.2,994,1,11.9
17.89,84,0,4.2,993.6,0,15.1
18.9,85,0,3.7,995.3,-3,12
19.6,90,0,4.5,994.5,1,11.9
18.5,81,0,8.3,994.2,0,15.1
19.7,81,0,4.5,995.6,-3,12
20,87,0,5.8,995.1,1,12
19,77,0,5.6,994.6,0,15.1
20.3,77,0,3.1,996.1,-3,12.1
19.9,85,0,4.8,994.9,1,12
19,74,0,6.3,994.6,0,15.1
20.4,74,0,2.9,996,-3,11.9
19.7,85,0,5.9,994.8,1,11.9
19.06,73,0,8.3,994.2,0,15.1
20.1,76,0,4.1,995.8,-3,12
19.8,86,0,4.8,994.4,1,11.9
19.28,76,0,6.8,993.9,0,15.1
20.1,77,0,4.8,995.5,-3,12
19.7,86,0,9.1,994.2,19,11.7
19,77,0,6.7,993.9,0,15.1
19.7,79,0,5.5,995.7,12,12
19.9,88,0,6.2,994,173,11.9
19,76,0,5.3,993.9,0,15.1
20,79,0,4.9,995.4,42,12
20.4,88,0,8,994.2,385,11.9
19.56,79,0,4.3,994.2,0,15.1
20.3,80,0,6.2,995.7,64,12
20.4,87,0,9.1,994,122,11.9
20,76,0,2.7,993.9,0,15.1
20.8,79,0,3.1,995.5,229,12
21,84,0,8.1,994.1,630,11.8
20.39,75,0,5.8,993.9,0,15.1
21.3,76,0,5.3,995.7,532,12
21.6,83,0,8.1,994.2,770,11.9
20.28,74,0,5.1,994.6,0,15.1
21.6,74,0,4.5,996,651,11.9
22,85,0,7.5,993.9,712,11.8
20.39,75,0,4.2,994.6,0,15.1
21.9,74,0,6.2,996.1,581,12.1
22.5,89,0,8.4,994.6,813,11.9
20.67,80,0,4.7,994.6,0,15.1
21.9,79,0,6.3,996.2,444,12.1
23,95,0,6.1,994.5,840,11.9
21.39,85,0,4.3,994.9,0,15
22.8,86,0,4,995.8,238,12
23.3,95,0,5.1,994.4,545,12
22,84,0,2.9,994.2,0,15.1
23.4,84,0,2.6,995.6,385,12.1
23.1,95,0,3.5,994.2,528,11.8
22.17,83,0,1.2,994.2,0,15.1
24.2,79,0,1.6,995.5,375,12
23,94,0,2.9,994.5,464,12
22.17,84,0,1.3,994.2,0,15.1
23.5,82,0,2,995.6,499,12
22.9,96,0,4.2,994.4,216,11.9
21.39,87,0,1.7,993.9,0,15
23.3,84,0,3.7,995.5,214,12
23.1,98,0,3.3,994.1,111,11.7
21.56,87,0,1,993.9,0,15.1
23.5,83,0,2.1,995.2,139,12
23.2,99,0,2.4,994,32,11.7
21.5,90,0,1.4,993.6,0,15.1
23.5,86,0,1.1,994.7,32,12.1
23.3,100,0,2.9,993.5,0,11.8
21.89,89,0,2.2,993.2,0,15.1
24.5,82,0,0.3,994.4,-4,11.8
24.9,96,0,0.8,993,0,11.9
22.28,88,0,2.8,992.9,0,15.1
23.7,88,0,3,994.4,-4,12
24.3,99,0,1,993,0,11.9
23.56,85,0,1.1,992.9,0,15.1
26.3,74,0,0.4,994,-5,12.1
24.1,98,0,0.9,993,0,11.9
23.5,83,0,0.6,992.2,0,15.1
26.3,75,0,0.4,993.7,-4,11.9
24.6,94,0,2.3,993.5,0,11.8
23.28,84,0,0.5,992.9,0,15.1
25.4,81,0,0.6,994.3,-4,12
27.6,73,0,1.1,993.4,0,11.9
23.06,85,0,1.3,993.2,0,15.1
24.9,79,0,2,994.4,-4,12
27.2,73,0,0.9,993.5,0,11.9
25,78,0,1,992.9,0,15.1
26.5,70,0,0,994.3,-5,11.9
27.6,73,0,1.2,993.8,0,11.9
26.39,72,0,0.6,993.2,0,15.1
27.6,69,0,0,994.6,-5,12
25.3,88,0,1.1,993.6,0,11.9
25.78,73,0,0.5,992.9,0,15.1
27.5,70,0,0.6,994.2,-5,12
25.2,90,0,1.1,993,6,11.9
26.39,69,0,1,992.6,0,15.1
26.5,72,0,0.7,994,5,11.9
30,64,0,2,992.8,72,11.9
27,68,0,0.8,992.6,0,15.1
26.6,74,0,0.6,993.7,46,12
27.7,80,0,0.7,992.4,325,11.9
27.56,63,0,1.5,991.9,0,15.1
26.9,71,0,1.1,993.1,43,11.9
28.8,73,0,0.5,992.4,455,11.9
28.78,64,0.53,0.2,991.9,0,15.1
28.3,65,0,1.5,993.3,121,12
28,72,0,3.1,992.6,114,12
26.56,69,0,2.7,992.2,0,15.1
29.6,64,0.6,0.8,993.6,734,12.1
32.6,55,0,2.2,992.9,792,11.9
26.28,72,0,1.5,992.6,0,15.1
28.1,65,0,1.4,994,113,12
32,57,0,4,993.3,792,12
32.06,49,0,2.8,992.9,0,15.1
33.2,49,0,1.5,993.9,917,12
30.6,59,0,1.1,994.5,383,12
31.17,52,0,2.6,993.6,0,15.1
31.7,54,0,1,995.1,913,12
30.7,58,0,3.4,994.8,840,12
30.5,56,0,3,994.2,0,15.1
31.6,53,0,1.7,995.4,875,12
29.1,68,0,3.8,995.1,320,11.9
28.17,62,0,3.8,994.2,0,15.1
29.9,57,0,0.6,995.6,780,12
28.6,71,0,2.6,995,335,11.9
26.56,67,0,3.6,994.2,0,15.1
27.4,71,0,1,995.5,243,12
27.7,72,0,4.1,995,501,12
27,68,0,2.1,994.2,0,15.1
28.2,67,0,1,995.4,209,12
26.7,82,0,2.9,994.5,207,12
24.78,77,0,0.3,993.9,0,15.1
27.3,70,0,1.9,995.2,149,12
24.8,89,0,1.4,994,48,11.9
25,76,0,0.3,993.2,0,15.1
26.3,74,0,1.3,994.6,193,12
24.3,90,0,1.2,993.7,17,11.9
24.89,73,0,1.7,992.9,0,15.1
27.7,66,0,0.4,994.1,49,12.1
24,90,0,0.5,993.3,0,11.8
24.78,74,0,0.8,992.6,0,15.1
26.2,69,0,0.3,994,-4,12.1
24.7,87,0,1.3,992.8,0,11.8
25.28,71,0,3.3,991.9,0,15.1
26.8,68,0,0.3,993.2,-5,12
25.2,82,0,1.3,993.4,0,11.9
25.56,72,0,1.6,992.6,0,15.1
26.7,71,0,1.4,993.7,-5,12.1
25.9,78,0,2.6,993.7,0,11.9
26.17,68,0,1.3,992.9,0,15.1
27.2,68,0,2.3,994.2,-5,12
26.1,77,0,1.9,993.7,0,11.8
26.67,66,0,2.4,992.9,0,15.1
27.8,65,0,0.9,994.3,-5,11.9
26.5,77,0,1.5,993.9,0,12
27,63,0,1.7,993.2,0,15.1
28.4,61,0,1.2,994.4,-5,12
27.3,74,0,1.5,993.7,0,11.9
24.5,75,0.03,0.8,992.9,0,15.1
27.4,64,0,0.5,994.2,-5,12
27.5,71,0,1.8,993.4,0,11.9
29.7,57,0,0.6,993.9,-6,12.1
28.5,65,0,1.7,992.7,0,11.9
29,52,0.05,1.6,992.2,0,15.1
30.2,56,0,1,993.5,-5,12
