Air Temperature,Humidity,Interval Rain,Wind Speed,Barometric Pressure,Solar Radiation,Battery Life
11.3,90.0,0.0,3.1,999.3,358.0,11.9
11.3,91.0,0.0,3.3,999.3,761.0,11.8
11.1,88.0,0.0,2.3,1000.3,476.0,12.1
11.2,93.0,0.0,5.2,998.9,747.0,11.9
10.8,88.0,0.0,2.0,999.9,774.0,12.1
10.9,92.0,0.0,5.4,998.9,690.0,11.9
11.1,88.0,0.0,1.8,1000.0,657.0,12.0
11.8,88.0,0.0,5.9,998.7,376.0,11.8
10.7,87.0,0.0,1.3,999.6,213.0,12.0
10.9,94.0,0.0,5.5,997.8,165.0,11.8
11.5,86.0,0.0,1.7,999.0,182.0,12.0
12.0,90.0,0.0,2.6,997.5,87.0,11.8
10.9,86.0,0.0,1.4,998.4,179.0,12.0
11.2,93.0,0.0,3.9,997.1,22.0,11.8
11.3,94.0,0.0,2.7,996.7,3.0,11.9
10.5,88.0,0.0,1.1,997.5,1.0,12.1
11.1,95.0,0.0,2.0,996.1,3.0,11.8
10.7,88.0,0.0,1.0,997.0,0.0,12.0
11.4,93.0,0.0,3.1,995.7,3.0,11.9
11.3,89.0,0.0,1.2,996.6,0.0,11.9
10.9,94.0,0.0,7.7,995.6,3.0,11.8
11.7,90.0,0.0,2.7,996.9,0.0,12.1
11.4,94.0,0.0,7.4,995.8,3.0,11.8
11.2,91.0,0.0,2.1,997.1,0.0,11.9
11.0,95.0,0.0,3.6,996.1,3.0,11.9
11.0,90.0,0.0,0.7,997.2,0.0,12.0
12.6,90.0,0.0,2.7,996.0,3.0,11.8
11.1,90.0,0.0,0.6,997.3,0.0,12.0
11.8,94.0,0.0,4.0,995.4,3.0,11.8
11.7,90.0,0.0,0.6,996.6,0.0,12.0
12.2,94.0,0.0,6.4,995.1,3.0,11.9
11.4,91.0,0.0,0.6,996.4,0.0,12.0
11.8,99.0,0.0,5.9,994.5,5.0,11.9
11.4,93.0,0.0,0.9,995.8,1.0,11.8
12.5,100.0,0.0,7.5,993.7,21.0,11.7
11.3,96.0,0.1,1.1,995.1,7.0,11.9
11.5,98.0,0.0,3.1,993.2,34.0,11.8
11.1,93.0,0.0,0.8,994.3,32.0,12.0
12.2,99.0,0.0,3.2,992.9,45.0,11.8
10.7,94.0,0.0,0.7,994.1,24.0,12.0
12.2,99.0,0.0,4.0,992.3,159.0,11.9
11.5,93.0,0.0,1.2,993.6,105.0,12.0
12.0,100.0,0.0,3.9,991.8,133.0,11.9
10.9,94.0,0.0,0.5,993.2,34.0,12.1
10.7,100.0,0.0,5.6,991.7,71.0,11.9
10.8,100.0,0.0,6.1,991.7,77.0,11.9
10.9,100.0,0.0,3.8,991.4,242.0,11.8
10.4,100.0,0.0,6.2,990.9,61.0,11.9
10.1,98.0,0.0,1.2,992.1,31.0,12.0
10.6,100.0,0.0,6.9,990.4,23.0,11.9
10.2,98.0,0.0,3.7,991.8,13.0,12.0
10.3,100.0,0.0,7.0,989.7,13.0,11.8
9.6,97.0,0.0,1.6,991.2,4.0,12.1
10.4,100.0,0.0,8.8,988.9,9.0,11.9
10.1,97.0,0.0,4.2,990.1,2.0,12.1
10.5,100.0,0.0,4.7,988.3,3.0,11.8
10.7,98.0,0.0,4.1,989.6,0.0,11.9
10.5,100.0,0.2,2.8,988.5,3.0,11.9
9.9,97.0,0.2,2.4,989.6,0.0,12.0
10.8,100.0,3.2,3.8,988.8,3.0,11.9
10.2,97.0,0.8,2.0,989.8,0.0,12.0
10.6,100.0,0.0,4.1,988.4,3.0,11.9
10.1,97.0,0.0,2.4,989.4,0.0,12.0
10.5,100.0,0.0,3.7,988.6,3.0,11.8
10.2,98.0,0.0,2.8,989.8,0.0,12.0
10.6,100.0,0.0,4.7,988.8,3.0,11.9
10.0,97.0,0.0,3.2,990.0,0.0,12.0
10.5,100.0,0.0,5.0,988.7,3.0,11.8
10.0,97.0,0.0,2.5,990.2,0.0,12.1
10.1,100.0,0.0,3.9,989.1,3.0,11.8
9.9,97.0,0.0,3.3,990.4,0.0,12.0
10.4,100.0,0.0,4.3,988.7,3.0,11.9
9.9,97.0,0.0,2.1,989.7,0.0,12.0
10.4,100.0,0.0,5.0,988.4,4.0,11.9
10.2,97.0,0.0,2.2,989.4,1.0,12.0
10.3,100.0,0.0,4.5,987.6,44.0,11.9
10.2,97.0,0.0,2.3,988.8,23.0,12.0
10.2,100.0,0.0,4.2,987.6,72.0,11.7
10.1,97.0,0.0,3.0,988.6,63.0,11.9
10.3,100.0,0.0,3.8,987.5,71.0,11.9
9.9,97.0,0.0,3.6,988.6,49.0,12.1
10.5,100.0,0.0,6.1,987.1,164.0,11.9
10.2,97.0,0.0,1.0,988.2,77.0,12.0
11.3,100.0,0.0,4.4,986.7,353.0,11.9
10.8,97.0,0.0,2.4,987.9,571.0,12.0
12.0,98.0,0.0,4.7,986.6,512.0,11.9
10.0,97.0,0.0,3.1,987.9,184.0,12.0
11.7,100.0,0.0,2.9,986.5,206.0,11.9
10.5,96.0,0.0,0.6,987.4,190.0,12.0
10.8,100.0,0.0,3.3,986.4,82.0,11.8
10.2,97.0,0.0,1.0,987.3,138.0,12.0
12.7,97.0,0.0,3.4,986.0,372.0,11.9
10.3,97.0,0.0,1.5,986.9,228.0,12.0
13.5,95.0,0.0,1.4,985.7,366.0,11.9
10.4,96.0,0.0,1.2,986.5,343.0,12.1
13.1,96.0,0.0,1.1,985.8,217.0,11.9
11.0,96.0,0.0,2.8,986.3,136.0,12.0
13.4,96.0,0.0,0.5,985.4,80.0,11.7
11.0,96.0,0.0,0.5,985.9,87.0,12.0
13.9,96.0,0.0,0.7,984.9,14.0,11.8
10.8,96.0,0.0,1.0,985.5,19.0,11.8
13.9,98.0,0.0,1.4,984.2,22.0,11.8
10.7,95.0,0.0,0.4,984.7,20.0,12.0
14.4,97.0,0.0,0.7,983.8,2.0,11.8
15.2,88.0,0.0,1.0,984.3,0.0,12.0
14.8,98.0,0.0,1.9,983.6,2.0,11.9
15.5,91.0,0.0,1.3,983.9,-2.0,12.0
15.3,98.0,0.0,2.7,983.0,2.0,11.8
16.3,90.0,0.0,2.4,983.2,-2.0,12.0
15.8,97.0,0.0,2.7,983.1,2.0,11.9
15.7,96.0,0.0,0.7,983.5,-2.0,12.0
16.1,100.0,0.0,2.3,983.1,2.0,11.8
14.5,95.0,0.0,0.0,983.6,-2.0,11.8
15.2,100.0,0.0,0.0,983.3,2.0,11.8
15.3,96.0,0.0,1.2,983.9,-2.0,12.0
14.8,100.0,0.1,1.0,983.6,2.0,11.8
15.4,97.0,0.0,0.8,984.1,-2.0,12.0
15.8,97.0,0.0,1.8,983.5,2.0,11.8
16.4,96.0,0.0,0.3,984.5,-2.0,12.0
15.2,98.0,9.0,1.4,983.3,2.0,11.9
15.5,96.0,4.5,1.2,984.1,-2.0,12.0
17.6,100.0,28.3,2.4,983.6,1.0,11.9
17.1,96.0,9.4,0.7,984.4,-2.0,11.9
19.2,96.0,5.5,4.5,983.1,2.0,11.9
16.6,96.0,4.3,2.6,983.8,0.0,12.0
19.8,93.0,0.0,3.5,983.5,14.0,11.9
14.3,95.0,0.7,2.7,984.2,5.0,12.0
18.5,100.0,3.7,3.0,984.1,54.0,11.8
18.6,92.0,6.4,1.0,984.9,5.0,12.0
18.6,94.0,7.8,1.3,985.2,55.0,11.9
19.6,96.0,4.3,5.0,985.5,54.0,11.9
15.5,96.0,1.9,3.1,985.6,63.0,12.0
14.2,100.0,4.8,2.7,985.7,70.0,11.8
14.5,100.0,0.4,2.9,986.1,189.0,11.9
13.9,100.0,0.5,2.6,987.3,199.0,11.8
12.6,100.0,1.3,1.6,988.2,86.0,11.9
12.7,95.0,1.8,1.6,988.9,24.0,12.0
12.4,100.0,3.6,1.0,989.0,68.0,11.9
12.3,95.0,4.9,2.9,989.6,49.0,12.0
12.0,100.0,3.1,2.3,989.1,98.0,11.8
12.7,94.0,6.7,2.8,989.9,28.0,11.9
12.1,100.0,5.8,2.3,989.9,21.0,11.8
10.9,94.0,3.7,1.7,990.5,33.0,12.0
11.9,99.0,0.9,3.6,990.1,43.0,11.8
12.4,93.0,1.1,2.0,991.0,26.0,11.9
12.0,98.0,1.5,1.9,990.6,6.0,11.8
12.2,91.0,1.1,1.9,991.4,3.0,11.9
11.9,97.0,1.3,2.6,990.9,3.0,11.9
12.5,90.0,1.1,1.9,991.8,0.0,12.0
11.7,97.0,1.3,2.1,991.5,3.0,11.9
12.4,90.0,1.2,1.8,992.5,0.0,12.0
11.7,96.0,2.0,4.6,992.1,3.0,11.9
12.1,89.0,1.9,1.3,993.1,0.0,12.0
11.8,98.0,2.3,4.2,992.9,3.0,11.9
12.0,91.0,1.6,1.4,994.2,0.0,12.0
11.3,96.0,3.1,2.4,993.8,3.0,11.9
11.5,91.0,3.9,1.3,994.7,0.0,12.0
10.8,94.0,1.2,3.6,994.2,3.0,11.8
11.1,86.0,0.5,0.7,995.1,0.0,12.0
10.5,89.0,0.0,4.8,995.1,3.0,11.8
10.6,84.0,0.0,1.6,996.2,1.0,12.0
10.5,89.0,0.0,4.6,995.8,3.0,11.8
10.5,83.0,0.0,2.1,997.0,1.0,11.8
10.3,87.0,0.0,4.9,995.7,3.0,11.7
10.0,81.0,0.0,2.7,996.8,1.0,12.0
9.8,87.0,0.0,6.4,995.8,5.0,11.9
9.5,82.0,0.0,2.0,997.0,2.0,12.0
10.4,91.0,0.0,7.5,995.6,145.0,11.9
10.0,87.0,0.0,3.2,997.1,134.0,12.1
10.0,93.0,0.0,7.7,995.8,248.0,11.9
9.8,87.0,0.0,3.3,997.2,203.0,11.8
10.0,94.0,0.0,7.8,996.4,397.0,11.9
9.3,89.0,0.0,4.4,997.9,291.0,12.0
10.1,97.0,0.0,6.9,997.2,412.0,11.9
9.3,95.0,0.0,3.3,998.5,272.0,11.9
9.7,99.0,0.0,6.9,997.7,596.0,11.8
9.1,95.0,0.0,3.1,999.0,259.0,12.1
8.9,95.0,0.0,3.1,999.1,353.0,12.0
9.7,98.0,0.0,4.5,998.3,562.0,11.8
8.8,94.0,0.0,3.2,999.3,243.0,12.0
10.3,94.0,0.0,5.3,998.3,620.0,11.9
8.8,94.0,0.0,3.0,999.4,380.0,12.0
10.6,93.0,0.0,4.8,998.4,651.0,11.8
9.8,90.0,0.0,3.5,999.5,419.0,12.0
10.7,92.0,0.0,3.6,998.1,441.0,11.9
10.1,88.0,0.0,2.8,999.1,481.0,12.0
10.5,90.0,0.0,4.9,998.0,244.0,11.9
10.4,86.0,0.0,1.9,999.1,334.0,12.0
10.4,89.0,0.0,4.6,997.4,136.0,11.9
10.3,85.0,0.0,1.8,998.3,213.0,12.0
10.4,89.0,0.0,4.5,996.5,52.0,11.8
10.0,83.0,0.0,1.1,997.5,59.0,12.0
10.4,89.0,0.0,3.0,996.2,3.0,11.7
9.9,84.0,0.0,0.8,997.2,1.0,12.0
10.2,90.0,0.0,4.4,996.1,3.0,11.9
9.9,84.0,0.0,1.5,996.9,0.0,12.0
10.4,91.0,0.0,4.9,995.9,3.0,11.7
9.8,86.0,0.0,1.0,996.9,0.0,12.0
10.8,92.0,0.0,4.5,995.6,3.0,11.9
10.1,85.0,0.0,2.4,996.8,0.0,12.0
10.7,100.0,0.0,5.9,995.3,3.0,11.8
10.3,94.0,0.0,1.6,996.5,0.0,12.0
12.0,97.0,0.0,5.1,995.2,2.0,11.8
10.8,94.0,0.0,1.7,996.3,0.0,11.9
13.0,92.0,0.0,3.1,994.7,2.0,11.7
12.0,90.0,0.0,0.6,996.0,0.0,12.0
13.0,90.0,0.0,3.8,994.8,2.0,11.9
12.2,89.0,0.0,0.8,995.6,0.0,11.9
15.5,76.0,0.0,0.4,993.5,2.0,11.8
13.8,85.0,0.0,0.8,994.3,0.0,12.0
16.4,75.0,0.0,0.9,992.8,7.0,11.9
18.7,63.0,0.0,2.4,993.5,4.0,11.9
16.6,82.0,0.0,1.7,992.2,58.0,11.7
19.5,63.0,0.0,2.2,992.7,27.0,11.9
17.8,80.0,0.0,2.0,992.1,266.0,11.8
19.0,68.0,0.0,1.5,992.5,50.0,12.1
18.1,81.0,0.0,1.6,991.7,439.0,11.9
19.3,69.0,0.0,2.3,992.3,55.0,12.1
17.8,89.0,0.0,2.3,991.6,585.0,11.9
20.0,65.0,0.0,2.0,992.2,612.0,11.9
17.8,86.0,0.0,1.7,991.4,704.0,11.8
19.8,74.0,0.0,1.5,992.1,742.0,12.0
18.3,88.0,0.0,2.9,991.0,778.0,11.9
20.0,74.0,0.0,0.7,991.7,824.0,12.0
19.4,81.0,0.0,2.2,991.1,747.0,11.7
18.4,85.0,0.0,0.9,991.8,802.0,12.1
19.2,89.0,0.0,2.4,991.2,276.0,11.9
18.9,84.0,0.0,0.6,991.8,258.0,12.0
18.4,92.0,0.0,3.2,989.9,148.0,11.9
18.2,88.0,0.0,0.5,990.4,125.0,12.0
17.9,95.0,0.0,4.2,989.8,141.0,11.9
17.5,91.0,0.0,0.8,990.3,110.0,12.0
17.9,94.0,0.0,3.1,989.6,141.0,11.9
17.4,90.0,0.1,1.1,990.1,60.0,12.0
16.8,99.0,0.2,2.7,989.0,19.0,11.8
17.3,89.0,0.0,1.5,989.3,37.0,12.0
16.5,99.0,2.7,0.5,987.4,5.0,11.9
17.0,89.0,1.4,0.3,988.1,2.0,12.0
16.8,95.0,0.4,1.7,986.9,2.0,11.8
17.2,87.0,0.3,1.2,987.7,-3.0,12.0
15.0,100.0,0.7,1.1,988.2,2.0,11.9
16.0,94.0,0.3,0.7,989.0,-2.0,12.0
12.9,100.0,2.0,4.1,987.6,2.0,11.8
15.1,94.0,1.4,0.6,988.3,-2.0,12.0
17.6,92.0,8.9,4.7,986.7,1.0,11.7
15.4,92.0,7.0,1.7,987.8,-2.0,12.0
15.9,98.0,9.7,1.5,986.2,2.0,11.8
16.3,92.0,6.9,2.3,987.8,-2.0,12.0
16.0,96.0,4.9,1.5,987.3,2.0,11.9
18.6,89.0,4.5,0.7,988.4,-3.0,12.0
18.2,90.0,9.9,3.7,989.0,1.0,11.9
20.1,88.0,1.3,3.3,988.9,-3.0,12.0
20.7,92.0,0.0,2.4,988.8,0.0,11.9
19.4,84.0,0.0,0.0,989.4,-2.0,12.1
20.9,88.0,0.0,1.5,988.8,0.0,11.8
16.6,86.0,0.0,0.5,989.1,-2.0,12.0
21.8,83.0,0.0,1.7,989.0,2.0,11.9
19.7,78.0,0.0,1.3,989.6,0.0,12.0
22.6,80.0,0.0,3.1,989.1,66.0,11.8
22.0,73.0,0.0,1.2,989.5,29.0,12.0
22.3,76.0,0.0,4.1,989.8,182.0,11.8
22.5,73.0,0.0,1.0,989.9,122.0,12.0
22.2,79.0,0.0,4.7,989.9,291.0,11.8
21.9,76.0,0.0,1.6,990.3,175.0,12.0
20.8,87.0,0.0,3.6,989.9,234.0,11.8
20.1,82.0,0.0,0.7,990.0,427.0,11.9
18.9,94.0,0.0,4.5,989.7,305.0,11.8
19.5,86.0,0.0,1.7,990.1,302.0,12.0
18.5,95.0,0.5,5.1,990.2,87.0,11.9
17.8,91.0,0.0,1.0,990.5,75.0,12.0
17.2,98.0,0.9,2.3,990.5,66.0,11.9
17.2,92.0,1.4,2.8,991.0,53.0,11.9
16.3,98.0,1.6,3.1,990.8,37.0,11.8
16.5,89.0,0.0,0.7,991.2,27.0,12.0
15.4,97.0,1.4,2.7,990.9,42.0,11.8
15.3,90.0,0.5,1.0,991.0,98.0,12.0
13.1,100.0,4.9,3.2,990.9,71.0,11.9
13.9,92.0,5.7,1.4,991.0,74.0,12.0
12.3,98.0,5.0,1.5,992.8,8.0,11.8
13.1,95.0,7.0,1.9,992.9,9.0,12.0
13.4,96.0,8.8,1.5,992.1,11.0,11.9
11.8,93.0,5.0,2.7,992.4,2.0,11.9
13.5,92.0,1.5,3.5,992.5,5.0,11.9
13.7,87.0,1.1,2.1,993.7,0.0,12.0
13.2,90.0,0.0,3.9,992.6,9.0,11.8
13.5,84.0,0.0,1.7,992.8,3.0,12.0
13.0,88.0,0.0,4.3,993.0,2.0,11.8
13.2,83.0,0.0,1.4,993.3,0.0,11.9
13.1,86.0,0.0,2.7,993.6,2.0,11.8
13.2,80.0,0.0,2.0,993.8,0.0,11.9
13.3,86.0,0.0,3.5,994.8,3.0,11.9
13.4,79.0,0.0,2.0,995.1,0.0,12.0
12.6,88.0,5.0,0.8,996.1,2.0,11.7
13.0,82.0,0.5,0.5,996.4,0.0,12.0
14.3,75.0,1.0,3.7,996.0,2.0,11.9
14.4,72.0,0.5,1.4,996.9,0.0,12.0
15.6,62.0,0.0,4.0,996.2,2.0,11.9
15.9,56.0,0.0,0.8,996.7,-2.0,11.9
16.1,57.0,0.0,3.7,996.5,1.0,11.9
16.2,54.0,0.0,2.5,996.8,0.0,12.0
16.3,55.0,0.0,4.4,996.7,2.0,11.9
16.2,52.0,0.0,1.8,996.9,0.0,11.9
16.7,50.0,0.0,4.0,996.7,1.0,11.9
16.9,44.0,0.0,1.4,997.1,-2.0,12.0
17.6,42.0,0.0,5.4,996.8,2.0,11.8
17.8,42.0,0.0,2.2,997.1,0.0,12.1
18.1,40.0,0.0,5.1,996.7,20.0,11.8
17.3,41.0,0.0,1.0,997.2,17.0,12.0
18.8,38.0,0.0,3.9,996.8,99.0,11.9
12.1,63.0,0.0,0.5,997.6,103.0,11.8
19.6,30.0,0.0,4.3,997.1,218.0,11.9
12.7,56.0,0.0,2.2,998.0,137.0,12.0
14.0,57.0,0.0,2.2,997.6,380.0,11.9
12.6,55.0,0.0,3.3,998.6,666.0,12.0
12.6,64.0,0.0,2.5,998.8,726.0,11.9
12.9,53.0,0.0,1.1,999.9,551.0,12.0
12.1,64.0,0.0,2.7,1000.0,752.0,11.8
12.7,52.0,0.0,1.0,1000.8,808.0,12.1
11.8,62.0,0.0,4.6,1000.6,857.0,11.8
11.4,61.0,0.0,1.0,1001.6,860.0,12.0
11.6,64.0,0.0,3.6,1001.6,827.0,11.9
10.6,61.0,0.0,1.7,1002.6,844.0,12.0
11.6,56.0,0.0,3.0,1002.4,764.0,11.9
9.8,63.0,0.0,1.9,1003.4,788.0,12.0
10.9,64.0,0.0,2.9,1003.0,660.0,11.9
10.9,45.0,0.0,3.0,1003.7,682.0,12.0
10.5,55.0,0.0,2.2,1003.6,514.0,11.9
9.8,54.0,0.0,3.8,1004.1,542.0,12.0
9.8,49.0,0.0,2.8,1003.7,345.0,11.8
9.8,50.0,0.0,2.9,1004.1,387.0,12.0
9.4,50.0,0.0,2.9,1003.5,160.0,11.8
9.5,47.0,0.0,2.9,1003.9,165.0,12.0
9.0,49.0,0.0,2.7,1003.0,38.0,11.8
9.1,48.0,0.0,2.7,1003.5,43.0,12.0
8.9,58.0,0.0,1.6,1002.7,3.0,11.8
9.1,50.0,0.0,1.9,1003.2,1.0,12.0
9.5,52.0,0.0,3.3,1002.4,3.0,11.9
9.1,53.0,0.0,2.7,1002.9,1.0,12.0
9.0,66.0,0.0,2.2,1002.1,3.0,11.9
8.8,56.0,0.0,2.1,1002.8,1.0,12.0
9.0,61.0,0.0,2.5,1001.9,3.0,11.9
9.1,52.0,0.0,1.5,1002.5,1.0,12.0
8.9,68.0,0.0,3.0,1001.9,3.0,11.9
8.9,53.0,0.0,1.9,1002.7,1.0,12.0
8.7,68.0,0.0,4.4,1001.7,3.0,11.7
8.7,57.0,0.0,2.1,1002.4,1.0,12.0
8.5,61.0,0.0,4.0,1001.5,3.0,11.9
8.3,58.0,0.0,2.3,1002.4,1.0,12.0
7.8,58.0,0.0,6.8,1001.3,3.0,11.9
7.7,59.0,0.0,2.1,1002.1,1.0,12.0
7.5,68.0,0.0,6.2,1000.9,3.0,11.8
7.3,60.0,0.0,2.6,1001.8,1.0,12.0
7.7,67.0,0.0,6.5,1000.4,7.0,11.8
7.2,71.0,0.0,2.6,1001.4,5.0,11.9
8.7,65.0,0.0,4.6,1000.2,110.0,11.9
7.6,70.0,0.0,2.8,1001.3,29.0,12.0
9.3,57.0,0.0,3.2,1000.3,272.0,11.9
8.3,63.0,0.0,2.1,1001.1,42.0,11.9
8.9,63.0,0.0,5.1,1000.1,456.0,11.8
8.2,61.0,0.0,1.9,1001.1,51.0,12.0
9.0,69.0,0.0,4.6,1000.2,633.0,11.8
8.4,68.0,0.0,2.6,1001.0,628.0,12.0
8.9,69.0,0.0,4.7,1000.6,245.0,11.7
9.7,57.0,0.0,2.0,1001.3,822.0,12.0
9.3,72.0,0.0,2.7,1001.0,947.0,11.9
9.1,60.0,0.0,2.3,1001.6,1.0,357.0
10.6,57.0,0.0,5.2,1000.5,1.0,351.0
9.3,62.0,0.0,1.7,1001.7,928.0,11.9
14.0,32.0,0.0,3.5,1001.2,884.0,11.9
9.6,63.0,0.0,1.5,1001.9,1.0,357.0
13.4,36.0,0.0,4.1,1001.3,882.0,11.8
13.8,31.0,0.0,1.3,1001.7,863.0,12.0
12.5,38.0,0.0,3.9,1001.3,647.0,11.7
12.9,36.0,0.0,2.5,1001.6,667.0,12.1
11.4,44.0,0.0,2.9,1001.4,529.0,11.9
11.9,40.0,0.0,1.2,1001.8,552.0,12.1
9.2,53.0,0.0,3.5,1001.3,293.0,11.9
10.2,46.0,0.0,1.0,1001.7,383.0,12.0
7.2,62.0,0.0,3.0,1001.0,188.0,11.9
8.4,52.0,0.0,1.0,1001.4,207.0,12.0
5.7,70.0,0.0,2.2,1000.4,33.0,11.9
7.7,54.0,0.0,2.1,1000.8,41.0,11.8
5.6,72.0,0.0,2.1,1000.2,4.0,11.8
7.5,56.0,0.0,2.0,1000.5,1.0,12.0
6.3,70.0,0.0,2.8,1000.0,3.0,11.8
7.8,56.0,0.0,2.2,1000.3,1.0,12.0
6.4,70.0,0.0,2.8,1000.1,4.0,11.7
8.3,55.0,0.0,2.2,1000.4,1.0,12.1
6.8,68.0,0.0,3.0,1000.1,4.0,11.8
8.7,56.0,0.0,2.4,1000.3,1.0,11.9
6.7,71.0,0.0,2.6,1000.0,4.0,11.8
8.9,53.0,0.0,1.7,1000.2,1.0,11.9
7.0,71.0,0.0,2.3,999.8,4.0,11.9
9.0,52.0,0.0,1.7,1000.1,1.0,12.0
7.6,70.0,0.0,1.5,999.8,4.0,11.9
9.2,50.0,0.0,1.3,1000.1,1.0,12.0
8.1,66.0,0.0,1.8,1000.1,3.0,11.9
9.2,54.0,0.0,1.0,1000.4,1.0,11.8
8.4,63.0,0.0,2.4,999.9,4.0,11.9
8.7,60.0,0.0,1.5,1000.1,1.0,12.0
7.8,68.0,0.0,1.1,999.7,7.0,11.8
8.0,65.0,0.0,1.1,1000.3,4.0,12.0
7.1,71.0,0.0,2.0,1000.0,114.0,11.9
7.4,65.0,0.0,2.1,1000.3,25.0,12.1
6.0,75.0,0.0,1.3,1000.6,80.0,11.8
6.4,69.0,0.0,1.8,1000.9,109.0,12.0
5.5,72.0,0.0,2.3,1001.0,324.0,11.9
5.9,71.0,0.0,3.1,1001.2,193.0,12.1
5.5,72.0,0.0,3.3,1001.0,302.0,11.9
5.6,71.0,0.0,2.4,1001.5,724.0,11.9
5.1,74.0,0.0,4.1,1001.2,773.0,11.9
4.9,72.0,0.0,2.4,1001.8,805.0,12.0
5.1,73.0,0.0,3.8,1001.5,402.0,11.9
5.2,71.0,0.0,2.6,1002.1,868.0,12.0
4.8,77.0,0.0,6.4,1001.4,908.0,11.9
4.9,75.0,0.0,3.6,1002.1,619.0,11.9
5.8,69.0,0.0,4.5,1001.5,459.0,11.8
5.6,68.0,0.0,4.3,1002.1,323.0,12.0
6.5,67.0,0.0,5.4,1001.0,450.0,11.9
6.2,64.0,0.0,4.6,1001.9,152.0,11.9
6.2,65.0,0.0,4.7,1001.0,170.0,11.9
6.1,59.0,0.0,5.0,1001.8,212.0,12.0
6.1,56.0,0.0,3.2,1000.7,338.0,11.8
6.3,54.0,0.0,2.0,1001.1,285.0,11.8
5.6,59.0,0.0,3.0,1000.2,81.0,11.9
5.7,57.0,0.0,1.2,1000.7,159.0,12.0
5.6,61.0,0.0,3.7,999.9,44.0,11.8
5.6,63.0,0.0,1.2,1000.4,29.0,12.0
5.5,71.0,0.0,1.6,999.2,9.0,11.8
5.6,67.0,0.0,1.3,999.8,7.0,12.0
5.3,80.0,0.0,1.2,998.8,4.0,11.8
5.7,69.0,0.0,1.6,999.4,1.0,12.0
5.4,78.0,0.0,1.6,998.7,3.0,11.8
5.7,73.0,0.0,1.8,999.1,1.0,12.0
5.1,87.0,0.0,2.8,998.6,4.0,11.8
5.8,77.0,0.0,0.9,999.1,1.0,11.8
4.8,90.0,0.0,3.0,998.7,4.0,11.8
5.4,81.0,0.0,2.0,999.1,1.0,11.9
4.5,88.0,0.0,1.9,998.7,4.0,11.8
4.9,81.0,0.0,1.0,999.1,1.0,12.0
4.5,89.0,0.0,0.9,998.9,4.0,11.8
4.9,83.0,0.0,1.1,999.3,1.0,12.1
4.2,90.0,0.0,0.5,998.8,4.0,11.8
4.8,83.0,0.0,3.9,999.4,1.0,12.1
3.9,90.0,0.0,1.3,998.7,4.0,11.8
4.5,82.0,0.0,0.9,999.2,1.0,12.0
3.5,91.0,0.0,1.1,998.2,4.0,11.9
4.0,85.0,0.1,0.7,998.8,1.0,12.0
3.1,91.0,0.7,1.9,997.7,5.0,11.9
3.5,86.0,0.2,1.1,998.1,2.0,11.9
3.2,87.0,2.1,7.1,996.9,14.0,11.9
3.7,85.0,0.2,2.3,997.8,14.0,12.1
4.1,85.0,1.3,7.2,996.3,50.0,11.8
3.8,82.0,0.3,5.4,997.1,30.0,12.0
4.2,86.0,0.2,8.6,995.3,67.0,11.9
4.0,79.0,0.4,4.9,996.4,53.0,12.1
4.4,86.0,2.8,7.3,993.9,67.0,11.9
4.1,83.0,0.3,6.3,995.1,89.0,11.9
5.2,90.0,5.4,5.3,992.9,182.0,11.8
4.7,84.0,0.1,5.3,994.2,75.0,12.0
6.1,91.0,0.0,10.0,991.7,54.0,11.9
5.4,88.0,0.1,2.5,993.3,31.0,12.0
8.5,77.0,0.3,3.6,991.8,218.0,11.8
8.8,77.0,0.1,3.4,992.3,45.0,12.1
9.2,74.0,0.0,7.2,991.6,133.0,11.9
10.0,67.0,0.0,1.7,991.8,48.0,12.0
9.2,77.0,0.0,6.8,991.4,173.0,11.9
9.9,73.0,0.0,1.3,991.7,216.0,12.0
7.9,89.0,7.9,2.8,991.3,242.0,11.8
8.8,83.0,2.6,2.2,991.7,105.0,12.0
11.4,67.0,0.0,2.2,991.3,146.0,11.9
11.2,65.0,0.0,1.1,991.8,47.0,12.0
10.9,72.0,0.0,3.5,991.8,80.0,11.9
11.0,68.0,0.0,1.4,992.2,169.0,11.9
10.9,64.0,0.0,2.4,991.8,25.0,11.9
11.3,63.0,0.0,1.2,992.0,14.0,12.0
10.9,60.0,0.0,2.9,991.9,14.0,11.9
11.6,61.0,0.0,1.9,992.1,11.0,12.0
11.2,55.0,0.0,4.7,992.1,3.0,11.8
11.8,53.0,0.0,3.5,992.5,0.0,11.8
11.3,52.0,0.0,4.2,992.4,3.0,11.9
11.6,48.0,0.0,1.9,992.5,0.0,11.7
11.3,49.0,0.0,6.0,992.9,3.0,11.8
11.8,46.0,0.0,2.0,993.1,0.0,11.9
11.6,47.0,0.0,4.8,993.5,3.0,11.9
12.5,41.0,0.0,3.0,993.7,0.0,12.0
12.1,41.0,0.0,4.2,994.4,3.0,11.9
12.9,35.0,0.0,3.1,994.6,0.0,12.0
12.2,38.0,0.0,4.1,995.1,3.0,11.9
13.1,33.0,0.0,2.0,995.1,0.0,12.0
12.4,37.0,0.0,4.3,995.4,3.0,11.8
13.2,32.0,0.0,2.1,995.7,0.0,12.0
12.8,34.0,0.0,3.2,996.0,2.0,11.8
