f1 , f2 , f3 , f4
17,172,218,27
60,19,98,120
224,5,68,68
70,75,255,255
255,71,255,12
255,9,44,62
150,166,0,152
245,246,48,22
109,153,56,77
15,18,70,17
69,70,20,113
92,15,28,255
80,86,255,103
132,204,94,164
249,255,255,98
124,86,218,90
58,44,41,2
255,60,91,243
111,105,147,6
255,5,92,100
63,109,12,128
200,248,72,40
235,133,11,114
98,206,14,255
66,26,78,255
255,45,149,31
95,9,71,19
255,198,61,108
13,50,119,85
28,109,118,147
85,26,104,0
253,18,89,255
72,122,123,28
255,30,18,116
17,80,255,106
57,48,138,11
226,139,81,61
190,103,97,18
89,255,34,255
54,33,78,118
10,74,4,28
63,82,255,172
255,11,255,255
231,68,162,255
255,185,18,239
124,150,220,103
61,68,255,118
17,210,104,59
16,91,213,255
191,255,255,255
5,0,8,121
17,82,79,34
42,79,155,104
33,78,174,166
135,51,255,27
61,61,39,59
181,39,112,188
166,255,83,5
89,53,195,255
49,255,42,23
125,19,37,28
143,144,4,92
65,160,255,219
16,255,66,255
194,255,69,134
107,75,187,1
109,1,8,130
127,24,1,72
36,35,104,69
255,85,13,23
255,150,92,77
30,163,188,5
83,133,37,91
9,221,221,51
71,9,140,77
148,156,20,230
183,11,55,21
255,29,120,68
94,53,47,157
171,133,67,126
130,69,102,202
255,104,17,35
46,4,255,126
255,163,205,114
17,30,100,255
110,79,23,42
19,54,21,44
8,63,16,255
136,54,24,95
30,36,255,19
142,124,33,53
169,2,101,9
52,29,4,184
255,31,13,46
255,25,101,74
152,25,38,6
255,137,62,35
36,16,106,101
101,0,60,10
1,55,19,255
88,255,255,255
28,95,31,77
76,61,14,71
59,20,155,59
140,148,255,143
68,49,255,82
9,61,101,101
42,255,51,31
29,255,5,192
9,54,142,55
34,26,29,181
5,91,83,48
132,77,100,92
255,255,69,219
41,255,22,255
69,84,61,90
72,192,19,93
255,12,86,170
30,31,110,167
182,192,63,53
112,255,3,233
255,93,255,202
255,71,120,92
121,13,188,53
255,187,33,234
131,98,255,34
96,80,43,255
255,63,55,124
138,67,120,89
137,2,255,99
255,107,41,26
255,40,197,33
73,75,122,141
255,48,235,114
13,0,193,14
84,191,106,7
11,22,9,135
36,18,248,41
54,255,76,57
64,255,91,255
125,1,255,38
255,34,76,26
45,48,94,50
99,30,177,47
22,113,212,203
168,255,96,45
0,254,2,82
48,59,90,77
119,43,255,112
255,17,28,70
11,147,234,49
12,255,8,22
156,196,142,74
1,165,217,141
85,70,159,23
23,13,122,80
74,70,255,255
16,105,161,47
229,191,179,31
0,34,27,10
138,251,36,6
45,6,72,55
255,255,138,24
59,98,80,98
94,179,7,247
255,134,13,255
255,203,201,43
19,66,15,15
8,139,160,65
87,57,58,96
70,89,14,29
94,31,80,118
107,73,13,51
44,35,3,78
5,255,8,48
52,21,89,24
255,112,1,255
75,255,58,67
10,122,158,31
71,12,156,255
115,224,255,255
1,0,93,58
106,66,105,145
123,88,68,81
42,106,245,192
17,237,130,183
211,80,32,124
21,255,3,21
0,0,176,26
62,15,88,219
27,2,105,153
8,96,255,255
69,9,33,189
152,102,117,190
113,122,17,74
29,49,65,75
56,74,29,169
86,32,255,86
255,255,96,20
6,74,33,167
96,3,49,17
255,255,255,120
87,31,25,8
255,5,22,93
66,25,2,126
62,66,54,191
42,120,67,145
204,61,255,255
120,211,70,49
23,80,112,34
200,111,83,32
124,202,59,96
181,14,222,1
39,30,255,7
52,15,167,87
9,77,12,27
141,237,189,92
109,103,151,255
140,7,91,191
192,114,25,135
78,246,59,78
159,28,79,24
9,118,247,147
255,100,141,10
19,0,9,33
85,9,168,73
5,125,24,101
254,115,131,255
98,53,255,38
114,1,40,255
98,139,7,160
145,14,96,9
152,255,255,103
82,75,62,54
45,34,14,110
255,113,44,37
171,255,47,179
159,116,253,152
45,86,54,86
46,131,255,82
255,19,19,111
91,255,55,255
13,132,75,43
181,22,87,42
64,64,38,29
3,19,21,69
134,255,255,53
56,101,76,16
168,255,255,241
145,90,38,125
239,60,227,44
200,40,18,15
67,123,28,11
78,255,142,127
103,92,255,5
183,27,255,3
22,37,173,103
9,55,255,10
19,7,41,255
5,53,66,60
200,63,255,47
46,30,82,12
255,51,28,88
255,71,75,43
90,99,170,22
88,255,86,199
126,42,225,144
124,30,146,63
255,220,35,138
64,78,247,9
26,51,205,129
255,102,253,128
13,255,16,203
5,255,3,235
140,37,7,1
18,44,49,255
196,58,255,255
195,205,207,1
255,255,38,109
100,188,255,160
255,242,83,255
29,68,142,103
49,39,80,6
95,26,255,242
34,32,34,237
77,165,203,85
199,255,65,4
240,111,255,11
74,134,47,117
90,25,107,156
7,16,163,64
23,0,22,219
72,255,180,41
106,129,28,255
7,88,10,164
98,207,107,77
255,195,255,4
11,255,37,52
68,129,65,189
192,143,0,80
24,32,21,31
22,191,58,138
31,255,65,31
64,49,96,3
48,36,132,146
12,141,131,255
255,124,23,35
4,30,23,18
9,78,62,76
255,98,83,125
61,148,158,16
255,26,112,148
224,34,162,122
214,42,62,78
20,106,125,15
104,26,150,0
47,11,22,208
58,99,67,31
234,255,255,67
103,255,141,247
14,3,17,28
255,84,78,39
100,196,51,8
21,110,86,14
242,76,0,255
30,7,123,152
81,74,255,132
34,56,52,151
60,120,76,113
255,255,91,12
255,6,12,255
77,255,94,111
255,116,2,255
255,3,54,41
82,238,54,34
114,7,110,79
255,33,78,9
32,152,14,54
130,80,175,29
121,18,197,255
25,255,39,19
255,41,120,66
38,69,204,47
64,100,101,110
53,17,93,255
42,147,78,8
46,60,255,0
221,95,9,188
133,17,252,103
46,40,14,80
30,44,220,15
22,114,32,130
69,185,46,110
255,60,94,21
92,33,79,96
131,73,33,56
225,122,55,7
41,19,48,255
72,2,197,255
56,255,255,158
169,152,255,128
84,121,9,38
255,186,13,40
80,56,63,255
40,19,111,80
54,0,60,77
3,46,148,12
204,255,2,15
54,154,236,63
207,214,71,171
82,7,91,203
255,102,40,255
10,202,94,255
255,74,81,255
85,15,83,19
73,17,144,94
255,25,10,179
58,35,156,255
193,87,255,162
31,10,74,79
106,23,97,226
149,18,169,5
255,10,47,53
20,10,11,84
104,27,255,111
39,133,160,255
92,61,59,24
178,52,39,117
113,95,3,137
44,255,234,13
29,88,240,20
129,150,43,255
0,22,255,228
42,9,35,255
90,11,35,111
47,6,207,255
126,222,255,93
114,145,19,19
68,255,19,161
78,255,18,89
78,187,93,255
67,2,53,47
15,71,255,4
36,255,81,118
9,255,42,26
116,122,255,172
87,122,131,19
82,19,222,134
255,33,82,66
8,166,124,52
118,161,41,119
46,2,126,105
255,60,24,171
53,23,226,35
214,118,255,255
255,77,69,156
81,28,13,255
82,255,56,81
45,120,53,53
13,0,76,177
9,113,255,32
255,255,10,255
60,26,78,126
78,121,125,21
138,25,195,27
255,95,40,229
190,34,193,255
236,15,78,96
131,255,207,110
145,255,243,93
183,16,223,255
96,35,61,255
99,83,91,139
55,18,62,255
67,165,206,69
255,8,185,12
18,141,62,10
219,79,2,36
92,69,22,81
166,82,46,26
136,41,117,14
19,37,62,255
3,117,124,198
202,46,115,255
221,54,255,17
74,255,121,224
196,13,220,89
19,139,63,145
170,205,41,95
30,14,181,55
39,97,91,43
34,53,126,35
67,43,62,63
113,19,255,93
255,168,255,129
255,80,46,27
70,47,13,63
4,255,36,89
220,2,229,234
179,92,9,159
141,47,255,199
2,0,86,27
216,255,106,202
34,46,4,213
11,20,22,255
46,46,27,14
255,70,78,181
12,2,239,255
170,83,255,255
170,216,126,233
75,76,3,46
255,68,52,9
29,107,198,79
85,112,147,1
243,255,79,1
255,36,88,164
8,50,1,31
15,41,113,68
255,207,140,192
161,173,30,189
255,154,221,62
66,5,255,17
1,39,16,175
15,82,0,60
73,255,52,51
75,255,79,46
45,54,255,29
23,198,49,122
33,255,114,217
15,18,115,255
113,137,39,128
103,60,143,255
189,8,64,72
201,97,219,148
255,106,158,6
11,202,6,18
124,61,137,43
95,235,25,18
158,39,31,253
44,232,17,30
16,53,1,57
165,37,255,84
103,72,148,255
21,96,125,136
65,169,79,31
60,30,142,255
71,170,30,255
12,9,40,37
48,124,13,100
50,255,255,255
0,255,30,255
255,132,35,109
147,169,72,37
111,10,191,255
47,255,226,45
62,187,151,52
255,176,6,255
2,157,34,63
60,185,255,42
31,138,174,125
255,29,95,255
23,92,73,24
105,33,126,146
168,65,45,100
91,180,42,13
214,126,32,107
75,24,28,209
11,26,78,140
115,88,25,12
62,34,255,13
255,14,141,162
7,37,58,48
12,255,66,33
89,4,4,174
97,255,65,101
255,85,173,1
110,235,113,151
58,51,255,12
221,255,180,91
214,18,134,72
10,42,93,255
9,53,128,146
126,100,108,16
255,213,255,255
87,43,7,64
35,8,151,96
51,179,50,1
3,255,113,4
255,51,255,4
65,14,9,27
181,10,82,1
124,42,202,167
255,0,255,175
106,155,14,75
26,241,117,12
111,255,89,95
150,93,100,18
173,35,191,212
111,65,64,107
176,207,95,255
217,50,70,255
86,154,78,78
87,255,255,255
255,18,172,125
15,35,35,38
255,5,28,38
255,26,1,47
255,23,129,4
76,69,209,55
125,78,255,194
1,23,29,255
255,90,7,18
86,27,255,176
125,255,24,255
57,181,159,255
20,39,0,255
178,157,54,131
30,24,226,156
56,47,0,167
209,68,253,14
9,41,255,195
98,255,152,255
66,72,255,255
255,2,88,167
58,117,12,119
255,0,32,36
15,42,92,255
131,255,255,235
64,69,4,21
255,255,255,211
165,255,73,58
178,19,90,255
36,9,60,27
220,205,185,255
3,54,173,61
17,142,19,10
61,47,22,130
17,24,16,69
255,39,112,224
115,52,25,71
255,166,31,26
192,36,255,85
255,112,232,62
209,150,173,81
18,78,227,113
255,2,26,112
69,13,130,138
48,193,255,107
9,26,255,41
67,37,14,255
117,94,50,75
61,103,17,255
152,179,145,32
68,255,129,98
30,0,29,65
53,51,7,116
238,127,79,239
1,41,231,40
86,193,60,157
254,255,83,186
65,34,255,38
21,12,121,151
11,113,140,122
255,133,13,66
255,8,17,153
12,111,116,41
142,99,250,1
0,24,29,152
248,56,61,63
102,80,240,255
255,255,58,91
84,169,55,108
78,97,237,16
27,48,78,68
31,77,131,255
22,118,66,112
11,74,223,197
100,50,3,102
193,77,29,172
255,28,77,30
65,0,169,108
16,153,31,117
12,100,243,255
33,28,177,228
14,89,172,251
255,255,105,40
255,23,30,76
7,255,161,171
201,102,88,32
46,100,154,255
7,50,181,247
255,101,98,41
42,117,68,25
255,236,186,255
2,8,222,111
115,255,84,155
100,255,239,148
21,24,79,145
131,113,14,253
57,133,26,220
45,255,215,255
93,120,255,19
135,161,83,159
22,8,255,23
36,54,255,15
207,75,24,13
57,52,102,73
162,7,24,170
21,150,86,64
42,43,255,64
77,255,1,71
255,168,161,19
114,9,36,255
18,255,46,187
113,60,1,143
5,102,6,72
10,14,199,10
34,102,39,206
51,111,72,204
106,11,40,255
99,119,255,194
255,12,25,205
125,5,201,23
71,57,22,33
253,29,127,122
62,26,163,217
79,169,75,44
255,110,50,255
118,99,71,66
15,188,88,69
134,49,71,146
222,255,152,51
26,120,70,72
25,146,90,73
121,137,44,146
79,149,28,12
154,55,103,56
110,124,11,161
190,238,92,148
41,2,19,115
22,7,255,35
154,48,144,110
0,255,3,24
96,29,175,225
183,109,33,255
6,93,28,255
10,32,116,48
63,64,93,127
255,35,59,72
13,139,255,5
208,168,255,40
125,19,130,171
89,227,89,233
63,86,97,68
5,3,15,27
9,70,8,12
52,63,1,234
151,14,51,143
166,127,31,118
14,168,82,11
137,112,82,11
176,166,94,57
255,27,255,208
7,3,159,55
73,79,70,53
124,232,18,255
75,19,11,111
101,66,40,5
56,214,192,64
97,78,46,98
15,255,92,41
80,91,176,84
23,240,189,105
124,2,252,36
255,1,0,136
7,107,116,127
104,17,192,255
19,60,134,88
99,255,25,19
89,65,241,43
150,85,38,163
252,78,37,63
107,5,105,75
95,157,100,177
67,31,9,255
76,180,78,118
61,57,148,13
103,4,62,179
255,118,54,255
101,39,57,12
52,0,142,255
172,95,3,10
37,192,47,68
255,20,89,156
32,142,125,143
134,65,31,19
141,17,158,79
164,79,62,159
11,114,2,148
244,50,55,6
24,81,27,98
255,5,128,129
255,23,153,12
215,142,254,255
149,32,100,188
59,59,147,200
91,61,176,16
75,5,255,23
38,14,190,34
245,234,199,193
229,88,2,79
39,220,199,237
4,41,176,35
104,204,83,113
139,237,150,255
12,229,158,31
40,148,35,7
32,158,20,63
143,8,59,19
43,153,113,218
28,47,137,3
165,61,125,62
98,23,51,255
255,168,255,255
223,52,14,255
177,51,108,158
255,255,195,38
158,77,130,11
55,96,255,9
190,255,187,78
1,6,38,73
84,190,50,87
31,188,106,192
100,63,51,62
218,4,93,101
7,255,20,89
50,100,196,30
26,241,167,34
77,15,20,9
5,68,50,211
19,15,63,90
153,48,122,13
93,255,139,99
7,209,29,33
61,131,255,247
74,93,255,255
129,59,44,150
35,110,184,16
25,95,67,6
22,222,48,83
14,112,104,93
110,61,255,208
29,10,166,63
59,29,53,255
255,255,44,255
29,255,52,96
255,159,45,57
60,46,255,74
51,252,40,2
188,146,16,0
43,77,114,17
50,255,152,26
27,52,110,116
3,82,90,82
57,126,42,20
21,185,32,69
255,195,255,33
12,34,51,19
255,72,125,131
14,16,1,22
38,6,160,4
255,82,137,55
18,255,135,151
255,77,255,81
255,228,255,73
17,255,150,95
43,24,147,8
58,175,81,3
150,33,111,156
255,56,131,255
114,122,101,78
25,255,22,14
55,118,255,5
63,120,65,255
38,55,23,255
66,14,124,224
41,97,26,19
83,78,255,94
72,7,13,130
255,144,73,101
97,146,255,70
74,158,14,94
246,255,15,102
54,68,107,19
45,77,19,7
16,180,255,193
76,140,235,153
18,171,102,188
130,13,4,114
201,255,24,179
155,48,255,39
106,180,85,65
5,50,18,40
28,25,255,225
49,157,62,132
103,255,106,113
24,55,177,55
192,99,255,5
88,255,45,33
9,58,238,23
168,17,7,69
187,18,23,2
0,0,41,36
182,148,122,255
88,123,255,226
41,27,173,156
244,63,4,74
122,33,40,114
255,55,62,33
24,187,24,93
255,9,45,124
225,255,31,117
21,87,36,255
30,35,10,255
51,255,72,16
28,103,182,43
40,105,148,143
255,5,0,241
19,133,49,50
79,255,35,7
25,14,181,49
189,255,66,21
14,47,65,52
31,89,199,19
54,47,26,255
205,74,23,18
255,188,76,45
255,127,145,6
204,44,40,153
120,68,213,147
158,20,120,4
162,147,176,255
255,80,41,255
255,5,120,56
60,5,16,32
7,133,196,255
2,176,19,32
73,48,34,255
119,0,255,73
11,89,8,30
185,7,36,44
255,93,17,67
9,19,255,27
255,53,221,71
114,86,8,55
76,38,1,6
10,69,255,26
15,127,40,136
56,71,7,78
187,19,241,61
189,30,170,138
210,39,255,5
3,121,61,23
10,160,129,34
255,41,30,48
47,57,200,166
160,79,25,44
33,255,89,48
4,27,55,146
151,58,57,151
79,77,255,38
58,92,231,190
23,118,62,255
45,163,163,2
85,12,165,108
13,255,33,157
112,183,174,17
155,73,59,68
3,97,245,1
85,197,255,120
255,107,29,97
139,59,22,164
1,151,68,222
19,147,25,83
10,255,145,77
0,166,85,255
255,230,171,80
49,111,0,0
107,8,255,153
26,145,255,37
30,0,192,56
86,67,110,40
83,20,89,184
30,100,40,22
159,59,175,181
10,55,49,125
255,255,121,179
46,76,78,249
33,240,34,244
86,54,65,255
26,255,51,255
22,77,29,52
160,251,123,127
38,157,3,193
124,148,12,70
120,75,200,129
13,255,4,255
41,255,68,43
160,255,57,52
218,106,11,18
43,158,25,106
255,108,177,255
68,82,255,33
74,23,153,255
122,109,47,28
255,19,194,2
216,255,144,31
101,31,255,204
20,60,23,67
51,255,101,152
19,169,14,135
255,255,7,6
132,129,134,30
255,35,243,255
61,12,12,0
113,82,255,206
80,57,255,255
218,102,217,54
8,255,78,40
97,75,216,29
10,65,184,190
78,81,154,103
19,255,248,255
89,255,12,8
1,9,134,106
255,166,145,50
27,122,27,31
6,73,21,23
169,141,207,1
215,135,234,97
85,114,83,69
47,206,234,103
255,25,55,9
2,129,158,75
10,183,57,29
16,55,70,39
255,6,31,122
169,255,0,96
255,255,7,255
18,136,80,37
183,38,32,175
165,255,151,222
227,213,24,255
255,41,92,56
70,153,214,255
199,94,35,20
205,21,67,237
61,204,14,138
7,31,125,33
243,174,23,183
20,139,255,255
18,21,249,54
120,56,255,23
33,13,90,81
238,13,127,44
1,208,85,28
95,70,172,205
17,255,57,253
43,207,232,12
0,114,255,179
139,17,204,13
221,83,146,255
124,255,118,255
57,12,124,66
67,71,4,241
91,8,91,5
25,73,65,74
16,22,131,255
9,16,255,127
169,70,122,31
142,77,23,139
252,3,255,7
0,98,109,170
73,60,255,29
25,5,88,255
22,66,198,255
125,255,203,255
255,255,33,196
0,18,181,255
28,218,101,19
226,12,109,52
28,37,2,8
173,118,57,62
159,10,14,104
158,4,205,14
47,108,30,124
94,66,153,35
27,59,104,22
218,131,44,87
23,255,255,24
11,255,162,255
255,2,93,167
46,45,157,93
129,125,10,26
23,73,31,49
9,85,137,84
155,255,27,120
148,206,16,50
255,36,26,34
179,255,48,84
95,111,255,14
74,178,19,124
239,87,167,36
162,78,191,136
42,239,255,255
27,24,175,194
167,23,62,34
245,255,94,78
1,6,201,75
13,76,106,177
13,188,51,255
252,127,214,26
106,44,75,45
14,19,235,8
130,34,2,255
4,114,90,41
237,10,32,33
214,27,205,159
161,255,40,8
55,38,71,97
234,10,50,34
61,50,83,2
18,81,255,7
99,19,49,90
66,21,56,10
74,118,30,174
255,6,255,235
101,200,197,22
4,125,54,186
255,23,255,181
255,28,43,255
22,45,255,246
255,46,4,54
10,38,192,0
149,55,22,182
255,68,28,89
255,30,93,146
2,34,230,155
220,255,156,188
157,109,100,134
54,29,255,25
177,49,16,24
88,244,12,28
10,41,18,24
203,18,199,81
29,150,255,32
15,255,19,31
124,92,62,255
112,17,71,112
34,255,15,105
187,145,80,108
54,6,158,29
100,125,52,159
159,32,255,183
75,197,82,97
1,82,21,29
255,16,92,73
223,130,104,30
248,69,57,58
118,93,7,75
10,22,62,23
14,36,25,255
163,123,57,168
70,90,155,255
25,255,255,255
255,64,185,97
6,241,255,255
123,129,50,84
124,126,34,75
120,67,8,230
0,58,226,63
146,78,67,255
85,29,18,70
2,0,206,62
163,116,107,27
255,56,88,16
121,43,86,54
143,59,67,16
41,91,150,32
10,1,120,15
197,255,91,45
67,23,97,160
255,6,175,38
11,124,255,255
28,35,249,44
40,255,20,172
93,0,143,123
9,185,166,48
143,49,255,26
35,110,203,255
228,255,79,22
72,255,90,19
8,19,41,89
53,123,219,69
1,255,255,51
122,160,47,31
55,50,65,193
15,22,178,191
27,173,255,124
255,1,38,225
250,255,255,119
81,116,255,255
64,50,95,31
84,18,93,62
17,24,45,84
64,147,84,20
145,130,73,118
35,255,78,70
138,117,40,53
17,109,75,77
169,251,226,44
33,6,255,149
255,255,36,146
52,221,94,94
66,26,56,151
75,71,57,57
73,97,98,66
230,31,38,38
13,118,37,109
15,184,88,255
2,255,255,95
255,0,29,182
14,254,1,79
207,249,40,255
39,120,63,11
255,20,31,220
85,115,7,255
255,109,125,8
79,114,255,1
45,155,143,88
54,43,15,162
8,163,197,28
55,195,213,119
131,58,123,255
90,255,22,255
26,103,0,49
255,176,0,150
127,5,77,195
93,255,147,128
223,220,104,95
6,185,9,255
83,204,57,255
27,93,108,237
1,218,61,74
64,206,15,121
15,180,221,188
134,255,16,255
19,169,255,192
9,53,255,255
105,61,31,19
8,255,32,92
29,125,255,183
255,58,166,46
64,72,255,127
38,109,1,15
90,50,12,126
27,27,68,53
40,255,72,30
45,26,255,255
36,151,52,120
230,140,123,56
155,185,184,83
13,221,35,134
54,29,255,136
16,107,21,114
130,41,28,73
147,5,3,64
142,0,123,30
255,255,155,24
52,90,255,255
255,140,200,33
87,32,31,73
255,206,90,197
8,168,255,189
27,255,140,138
255,44,169,198
17,6,12,113
194,196,107,20
222,105,11,42
95,94,110,212
70,28,49,235
129,45,3,129
242,101,255,122
255,85,138,255
4,27,173,51
66,22,27,30
34,170,25,83
25,228,1,182
83,23,2,25
185,165,137,71
163,249,48,153
47,50,49,198
51,171,255,22
118,208,8,31
1,99,255,137
255,39,104,255
255,38,166,219
255,179,255,254
255,59,70,7
51,255,29,43
152,134,172,9
32,1,40,85
2,236,136,0
202,28,145,0
255,57,71,133
22,85,58,37
111,234,27,56
161,49,170,9
226,159,255,255
209,27,199,255
89,150,92,9
171,46,208,255
182,130,0,30
9,12,255,25
90,36,92,34
255,136,233,20
167,70,255,226
255,118,192,255
124,6,255,87
80,255,120,255
129,89,96,5
93,183,119,176
5,233,213,255
192,27,41,154
53,140,214,44
12,222,213,46
255,166,23,38
20,98,49,18
169,255,246,146
91,48,5,53
0,255,21,94
255,182,19,255
32,23,69,89
255,144,54,91
51,3,42,93
57,37,79,154
64,112,84,133
83,102,255,194
255,15,10,19
157,211,11,48
183,106,255,242
27,154,85,42
199,20,8,85
20,111,58,255
192,244,236,21
255,14,159,82
135,57,250,217
85,144,255,255
224,27,142,154
134,84,66,60
255,125,103,76
67,10,124,13
57,239,80,0
255,27,157,86
131,66,51,64
218,212,160,210
23,43,20,149
62,235,98,44
17,127,54,130
160,98,154,55
116,69,255,55
16,213,69,95
214,48,19,69
225,32,52,244
36,64,2,255
65,79,180,32
255,89,33,40
254,30,47,118
255,12,236,3
146,255,120,14
42,254,212,1
25,91,34,99
246,255,174,8
29,13,46,27
250,6,229,0
255,158,39,52
89,11,6,135
27,171,20,76
67,2,166,0
61,84,255,48
10,8,255,46
127,190,20,255
10,106,60,23
33,255,161,34
69,85,104,38
79,255,117,128
255,46,55,147
38,244,8,41
11,73,81,253
126,29,99,75
191,14,43,255
83,8,141,255
2,187,32,97
144,35,143,60
13,228,15,171
84,1,255,158
10,255,27,164
99,52,34,185
161,6,87,93
17,122,26,103
127,101,27,183
255,84,113,255
49,37,13,98
157,205,35,108
141,213,17,127
255,16,24,22
255,18,227,16
65,123,6,80
30,123,95,69
3,24,13,255
255,53,10,1
223,133,62,64
36,81,255,75
79,133,70,138
144,255,86,255
142,108,167,225
136,29,158,255
3,163,113,1
50,41,255,255
95,2,255,198
33,23,52,3
58,124,187,8
255,21,104,199
152,176,103,184
83,4,175,213
54,1,178,12
92,139,106,157
26,255,130,32
55,101,0,13
52,26,234,34
98,26,255,19
125,108,112,34
255,153,183,111
170,104,255,2
255,22,28,117
13,63,255,178
255,65,85,32
255,21,36,177
1,46,76,83
16,80,50,90
88,87,173,19
255,10,33,95
68,4,255,118
38,36,43,255
17,105,5,57
76,1,68,112
93,185,255,231
120,255,255,4
73,125,164,4
15,3,29,0
37,1,255,93
255,132,50,255
13,183,16,9
82,3,141,74
57,180,63,228
151,99,170,105
44,99,34,25
14,255,36,186
36,201,3,86
124,115,62,46
62,255,62,255
166,7,144,175
32,116,116,46
61,255,74,151
78,255,156,93
171,52,45,71
130,48,6,128
191,222,184,144
13,48,178,239
61,15,255,255
113,67,9,7
12,255,65,25
26,74,15,230
18,180,38,29
255,126,50,255
76,24,4,18
255,50,96,53
34,75,109,108
30,67,4,26
43,91,65,35
195,11,88,130
66,195,255,118
142,105,218,255
16,69,16,9
35,11,141,255
12,0,34,5
89,146,68,144
126,143,255,19
28,153,164,34
87,147,171,10
240,54,126,255
150,122,76,255
17,27,28,9
118,97,255,78
18,4,34,255
51,62,107,255
101,183,255,154
75,155,26,255
154,20,0,5
255,104,44,10
255,55,142,85
255,5,33,255
12,40,19,26
111,181,64,35
211,231,75,35
21,6,11,76
10,21,56,169
138,72,10,57
33,255,37,255
154,255,15,255
34,64,25,255
33,189,20,87
55,41,19,3
17,38,106,51
60,100,78,1
90,85,14,255
48,106,106,76
108,56,10,14
255,128,150,15
28,250,137,164
81,255,38,131
162,141,39,179
22,166,97,221
88,94,8,5
255,17,108,255
76,87,255,229
75,116,100,47
68,60,77,49
169,255,5,19
6,50,37,255
45,104,181,16
255,255,24,107
175,50,232,27
255,8,255,68
80,7,32,255
12,36,79,123
147,50,185,6
148,90,69,1
255,34,51,87
88,96,6,228
152,255,153,113
36,53,149,137
240,21,80,182
53,47,68,142
14,76,189,73
255,57,71,41
255,28,141,179
84,62,53,255
112,71,161,215
89,24,255,100
205,71,95,19
84,36,94,200
162,41,140,46
255,67,253,130
164,134,85,73
13,150,68,255
146,45,112,195
27,147,74,114
29,135,0,125
126,69,20,135
151,161,134,118
208,58,56,94
255,74,18,32
79,3,67,120
22,56,8,56
65,45,57,131
212,29,29,5
43,3,124,104
47,200,20,166
30,219,163,157
15,84,86,195
97,255,160,255
18,168,46,47
161,36,105,14
94,99,112,71
53,48,33,30
0,68,163,18
251,38,25,59
13,255,106,100
8,39,11,9
26,40,141,23
46,50,54,83
255,62,33,107
110,30,138,63
222,189,12,5
16,161,89,25
108,196,34,253
52,150,255,62
255,215,122,140
78,171,91,105
101,31,59,102
141,53,182,255
175,113,112,73
33,117,26,27
30,255,255,68
59,169,81,204
195,29,1,211
127,84,117,9
255,67,30,206
73,35,254,66
25,39,81,65
255,6,139,210
39,18,255,124
58,61,38,139
1,33,120,27
55,255,6,56
217,7,99,255
131,157,56,136
62,238,5,255
91,62,62,0
193,71,255,17
69,78,31,255
26,71,220,255
110,33,255,220
7,113,17,93
13,89,255,119
68,174,78,211
255,134,238,255
138,105,253,110
12,58,82,255
78,40,107,72
127,45,120,84
51,174,33,239
161,157,19,46
141,6,230,51
63,186,26,255
83,255,121,52
22,124,255,122
255,17,255,75
24,55,21,10
241,255,56,60
12,78,45,4
52,176,223,135
117,85,9,140
246,73,90,64
207,57,255,107
255,12,51,70
110,42,9,182
255,246,70,129
67,157,121,200
255,25,249,61
65,169,6,229
155,80,38,56
126,26,3,74
26,127,37,212
255,57,17,32
186,10,31,163
255,85,255,147
255,6,140,0
11,102,192,87
255,86,198,30
94,33,255,142
255,73,255,85
106,59,112,105
237,45,105,17
17,250,255,38
207,94,255,246
48,173,51,118
17,12,48,61
126,6,255,96
186,255,255,14
63,255,255,255
100,44,9,226
23,6,46,117
118,88,10,75
165,20,224,61
7,26,58,80
81,134,182,13
148,14,110,43
255,53,137,252
33,255,220,181
120,255,10,39
255,96,255,255
79,69,255,19
51,94,61,204
56,255,24,35
255,14,111,112
210,6,255,102
29,102,31,255
3,23,255,84
5,255,6,174
16,92,31,4
10,33,85,179
255,169,75,45
17,255,43,110
26,11,93,73
255,249,0,112
51,171,11,6
255,37,92,161
6,217,255,255
189,153,6,192
129,84,2,63
90,230,94,34
147,79,19,255
239,255,1,3
9,51,112,40
204,7,13,6
14,42,255,135
68,23,29,20
76,190,111,40
38,220,254,255
48,39,86,95
49,70,57,160
39,112,70,53
118,177,40,213
191,216,177,58
195,50,67,176
255,167,10,63
246,19,67,255
63,252,242,208
37,4,4,97
67,64,13,81
140,153,128,255
44,255,143,45
60,255,86,98
61,47,30,56
255,39,100,22
26,180,115,56
138,203,190,255
105,101,255,77
255,100,107,104
4,124,255,33
79,255,10,137
5,21,91,72
179,219,255,90
148,37,13,20
236,255,20,34
23,30,10,63
76,143,94,136
14,72,121,213
44,64,94,72
0,86,255,39
98,9,67,21
48,26,79,44
11,44,229,69
42,251,223,51
156,85,24,7
141,255,34,87
84,50,5,91
169,135,7,18
84,6,55,68
10,91,64,255
7,28,7,17
57,108,31,255
37,253,48,7
88,255,6,66
221,13,173,112
81,255,255,22
136,188,160,42
101,255,54,196
19,235,136,63
35,35,146,120
15,84,15,255
100,44,150,218
255,255,77,160
53,105,15,140
190,200,21,47
41,63,44,255
73,9,191,15
154,74,59,113
255,28,134,255
169,197,228,255
43,255,71,49
31,77,24,94
122,97,255,53
198,255,70,113
15,51,74,11
194,191,15,56
117,9,124,90
207,23,44,7
7,202,60,205
255,255,255,128
53,100,13,217
128,254,93,165
39,38,75,90
255,44,62,48
49,6,39,11
105,5,138,36
