f1,f2,f3,f4
174,175,247,9
125,174,103,58
182,25,17,32
42,117,225,203
190,81,16,50
137,49,31,80
106,182,54,16
0,146,188,95
46,111,137,188
120,155,61,60
0,139,152,189
54,92,179,195
46,140,93,205
76,159,146,234
120,198,81,117
249,127,193,83
210,128,255,104
228,141,221,133
64,147,176,209
177,214,167,73
0,135,107,143
199,132,222,35
152,161,100,111
255,66,30,17
114,168,71,78
62,141,41,34
9,130,140,152
190,76,42,27
16,104,190,229
63,122,227,203
68,141,133,187
245,153,224,130
181,53,32,85
196,15,70,46
106,222,67,54
66,125,136,215
134,162,4,39
36,140,156,255
195,174,232,40
230,30,1,23
48,167,164,212
152,138,67,55
12,195,157,210
72,125,113,48
7,122,200,142
241,148,199,117
115,234,81,86
21,123,101,221
174,31,0,57
37,67,164,163
82,151,42,24
65,173,124,176
238,196,240,124
188,0,42,44
56,100,129,191
17,171,255,218
10,132,80,198
169,62,5,28
30,161,181,236
236,164,233,69
194,42,47,43
213,94,212,105
184,166,255,39
233,8,107,60
179,132,238,53
64,191,20,12
216,33,7,38
25,114,175,210
221,94,208,91
196,56,55,16
123,145,35,6
204,79,28,36
59,207,45,73
58,218,50,59
37,143,137,149
125,188,101,21
216,113,232,62
30,93,182,198
34,117,180,132
147,125,186,65
233,147,181,32
114,160,215,136
244,107,43,64
183,21,12,101
207,33,0,27
21,146,163,182
71,113,140,174
250,170,236,125
102,185,54,117
178,154,225,149
208,141,211,124
232,118,253,86
78,123,89,228
212,121,240,60
45,134,155,203
1,153,167,225
24,139,155,190
224,22,0,35
8,169,154,183
165,180,104,49
183,138,244,155
148,150,43,78
70,188,91,60
255,121,251,30
238,157,210,28
153,131,246,136
110,182,59,30
85,144,116,173
90,127,53,22
229,125,255,105
100,157,0,151
223,88,199,93
87,111,185,150
222,136,255,92
164,76,5,35
163,17,31,85
217,26,56,39
227,199,222,99
98,205,149,229
219,46,25,45
255,140,231,86
90,154,40,81
171,39,0,72
74,134,118,35
109,193,71,55
203,150,255,66
201,144,242,76
113,181,120,71
116,103,77,53
193,110,219,107
152,67,10,95
109,148,29,62
93,120,146,232
23,118,127,186
255,109,245,105
63,194,44,73
182,87,8,4
132,0,0,2
173,0,0,36
205,141,227,139
255,144,230,64
203,145,255,130
200,129,207,114
71,184,227,178
184,36,69,82
211,27,37,33
178,166,190,109
197,67,30,52
123,192,30,0
178,0,0,47
66,164,0,23
206,24,0,50
233,171,223,110
57,108,167,212
208,144,176,102
63,70,71,159
226,129,199,88
117,182,102,63
135,183,14,76
193,40,13,4
235,39,23,67
192,32,82,59
118,157,60,1
228,132,209,85
227,142,255,140
71,173,107,204
105,149,82,20
199,159,255,81
109,189,67,97
86,174,60,84
241,167,248,76
59,174,145,185
27,155,104,185
212,28,34,64
255,163,200,89
174,0,45,0
150,120,0,61
9,107,114,241
225,145,255,71
202,25,22,0
151,243,53,56
112,192,38,44
47,135,164,183
192,153,255,72
234,58,31,22
84,104,170,207
214,17,46,33
231,154,199,102
27,145,117,228
88,172,180,222
95,211,50,66
193,142,218,102
180,0,29,89
218,81,173,86
223,42,19,21
255,178,242,110
138,195,3,20
158,0,33,32
225,136,246,128
123,34,0,103
121,189,76,70
122,213,80,137
79,131,154,231
132,227,33,101
170,85,0,91
31,190,120,223
228,98,205,87
204,132,127,88
67,170,70,63
49,130,133,232
25,150,151,196
249,151,192,86
240,90,208,96
166,44,38,3
164,139,40,70
228,34,8,43
205,127,222,69
143,228,47,91
188,17,49,33
119,226,17,63
195,137,200,181
252,73,35,49
43,184,157,196
36,103,161,218
198,0,38,63
188,136,0,66
142,130,0,53
40,119,190,229
65,156,199,177
74,131,46,93
191,42,10,4
208,117,245,83
222,52,45,63
178,45,76,61
147,104,252,95
48,150,159,228
225,181,197,29
208,89,191,154
222,134,255,80
241,91,15,43
80,109,154,168
145,51,77,41
0,132,92,224
76,133,130,197
124,178,0,31
77,182,46,64
244,132,251,77
195,52,34,64
181,44,0,48
59,192,189,186
180,57,0,92
50,123,153,230
189,38,49,25
150,175,0,16
133,146,22,60
120,204,86,66
100,209,83,0
127,123,121,192
222,154,212,87
209,176,244,76
129,211,61,56
248,177,255,118
190,155,253,88
202,65,34,7
158,145,221,88
86,143,69,54
228,98,179,149
142,63,0,0
190,29,65,23
181,92,42,74
47,151,194,246
158,32,20,52
54,197,84,0
72,166,117,238
245,128,251,36
141,210,91,73
215,65,30,86
201,46,11,110
25,144,111,146
116,181,31,55
77,203,66,15
141,152,112,51
118,154,81,85
42,173,98,147
114,146,58,63
10,125,122,172
231,150,157,63
234,116,174,115
246,51,65,51
247,85,101,53
188,82,255,63
35,87,103,179
183,166,228,125
96,229,0,60
197,103,0,0
130,207,80,0
23,152,175,218
197,150,219,123
19,190,182,191
212,0,73,79
57,199,171,157
190,155,200,90
212,194,235,121
210,142,202,74
182,104,132,71
190,145,231,122
41,159,132,202
192,93,51,47
249,109,238,65
255,175,255,125
235,70,214,63
99,30,28,20
49,151,181,235
191,0,48,71
179,44,10,119
255,117,245,53
11,88,200,173
119,123,51,83
153,143,161,113
188,88,255,86
248,145,255,88
189,148,255,68
0,194,149,218
126,87,58,0
210,56,0,69
255,134,223,68
84,185,0,16
50,151,164,219
126,169,47,44
203,166,185,175
190,89,13,62
181,142,217,97
50,166,157,160
186,109,245,136
218,40,30,26
206,133,255,76
210,133,234,61
61,181,42,63
142,218,33,37
219,39,0,73
85,208,53,57
244,0,0,50
37,128,165,156
199,162,65,34
36,178,208,206
230,84,0,0
107,157,65,114
100,161,56,106
78,161,146,114
150,36,45,38
0,174,184,229
234,51,0,99
255,30,36,51
4,88,130,174
242,126,227,74
113,207,42,68
139,212,46,85
9,131,199,179
0,161,177,219
222,153,255,126
73,187,59,99
43,66,174,166
204,200,255,120
245,84,175,127
116,163,88,45
193,70,22,7
100,167,167,242
37,171,134,225
204,0,0,26
16,164,140,159
39,153,183,224
145,185,38,78
191,108,207,95
212,45,54,90
253,123,200,109
143,224,128,78
161,212,93,118
85,149,170,201
48,98,191,190
71,140,33,91
146,176,56,107
88,175,74,64
252,88,16,32
199,119,211,99
194,0,0,50
198,13,0,75
206,58,5,86
47,85,145,155
187,0,26,57
198,0,0,8
70,201,27,109
28,130,131,229
95,140,132,149
188,6,26,11
168,18,0,0
76,154,45,95
127,134,63,28
192,147,213,96
64,108,188,187
217,187,201,106
190,0,0,0
60,103,191,164
83,230,59,71
169,40,62,27
227,161,224,129
53,155,15,63
93,82,204,195
65,151,85,147
22,131,161,191
186,33,25,49
18,175,124,185
57,151,173,142
197,171,200,80
183,98,0,59
111,165,40,28
207,148,252,98
66,130,165,200
25,103,173,187
170,165,44,46
255,131,217,97
109,91,42,58
169,69,95,66
184,0,14,66
112,136,163,198
191,53,0,55
73,170,32,55
90,83,123,200
230,58,0,74
148,7,66,30
92,145,39,76
189,162,194,111
40,111,138,170
0,157,170,178
85,182,57,14
242,90,1,42
22,134,228,217
237,154,172,85
68,132,177,166
39,140,125,139
216,171,255,106
167,0,48,74
199,116,233,107
224,107,204,69
118,223,82,59
69,169,155,190
48,116,72,233
190,70,0,18
187,115,232,118
84,128,53,0
165,0,28,86
27,69,105,187
238,150,225,81
78,113,26,69
169,129,49,35
247,191,233,82
141,173,49,34
67,146,164,240
18,138,176,213
30,147,131,225
14,136,193,171
189,0,51,85
136,107,42,94
198,0,4,0
246,114,216,118
222,169,225,120
182,145,230,111
208,53,51,78
164,4,0,87
255,158,179,103
102,147,63,27
150,114,255,50
38,112,184,184
230,88,55,65
201,90,249,108
217,104,255,105
88,211,70,53
255,100,251,80
89,92,190,246
217,56,0,71
163,65,39,0
241,177,255,113
173,48,41,42
119,132,85,104
177,60,10,56
169,139,234,140
92,161,82,88
236,90,189,44
161,0,0,50
202,3,40,28
197,37,0,35
142,0,0,0
144,162,94,20
49,159,16,87
157,21,0,70
100,198,79,90
31,118,106,180
85,191,39,37
163,53,59,87
69,137,20,59
219,145,255,116
148,222,25,51
131,144,1,82
212,36,36,0
163,157,250,31
254,140,255,75
57,193,178,172
201,88,241,150
210,45,12,55
182,141,165,111
226,75,15,101
82,61,11,46
19,131,179,198
102,179,156,165
139,133,53,44
73,115,137,207
54,127,176,252
215,110,252,115
154,0,28,31
66,147,184,201
112,144,79,59
185,58,246,126
194,20,0,122
173,55,0,0
45,178,103,0
126,34,0,81
196,192,207,122
36,158,151,171
67,142,153,160
130,190,10,44
206,0,0,0
226,22,57,53
104,198,69,28
15,116,138,227
183,151,213,113
121,68,47,41
138,118,94,59
255,29,4,48
211,2,1,21
58,215,51,44
41,191,147,223
188,155,204,136
217,131,203,95
203,167,219,145
174,56,26,79
220,73,0,25
164,45,0,40
73,171,114,183
88,181,43,25
238,83,29,49
32,118,145,228
236,116,199,152
255,122,228,84
86,170,85,158
38,118,166,203
122,178,94,44
110,165,0,52
188,188,191,68
99,180,0,72
236,93,255,122
255,146,196,137
71,117,64,57
61,145,141,135
156,152,110,0
103,183,0,112
229,59,84,95
181,147,200,139
186,175,214,118
129,173,46,20
203,106,207,80
25,131,91,154
137,174,46,1
199,153,218,125
215,183,175,97
255,131,246,101
255,13,9,60
20,99,131,184
82,155,130,166
255,136,206,73
207,34,24,61
51,216,56,2
36,172,107,55
16,146,165,188
93,239,97,61
53,193,112,55
131,66,29,25
239,91,0,72
99,113,107,189
110,158,98,44
12,116,101,231
97,121,180,179
255,167,255,75
235,145,243,72
114,150,94,57
113,189,18,57
215,16,82,71
64,136,153,207
89,144,51,5
225,57,0,0
83,224,203,157
204,164,246,110
63,69,96,150
77,149,124,19
239,36,79,57
139,110,32,63
144,177,246,118
251,160,215,144
235,100,0,69
37,181,86,58
236,14,13,57
93,134,42,59
48,163,158,187
255,134,221,100
255,153,255,64
116,207,60,38
81,179,70,62
99,113,190,172
225,126,255,90
14,115,63,75
218,35,30,62
175,38,39,25
66,143,44,43
217,37,3,63
86,121,182,174
162,72,0,19
234,150,227,70
38,121,136,214
49,126,132,243
8,140,91,184
88,178,173,160
71,140,147,152
27,103,177,131
252,122,220,94
0,178,171,200
175,0,0,84
218,158,205,92
139,156,75,27
79,156,189,201
249,130,176,88
82,205,50,111
218,0,23,88
103,203,116,33
100,82,167,216
169,42,59,105
156,126,61,89
161,29,0,58
76,200,5,45
251,25,3,19
123,223,48,84
146,153,133,60
193,76,37,30
32,153,163,221
109,170,85,158
79,225,3,75
182,0,46,25
94,205,76,43
26,92,214,202
42,153,122,151
255,34,0,67
206,107,209,70
209,183,255,53
16,133,153,174
194,78,32,40
245,100,245,74
29,125,159,182
240,144,209,138
255,144,224,154
103,180,69,75
68,168,141,213
8,107,152,214
255,134,225,108
223,59,0,46
188,0,35,51
59,203,130,173
255,168,201,101
78,100,87,44
140,156,36,8
234,95,231,103
79,145,135,166
72,228,55,6
246,179,252,64
230,35,2,0
233,172,213,145
240,142,249,118
12,174,129,159
222,16,0,50
255,160,236,86
198,48,21,0
48,128,129,208
213,65,197,144
239,100,199,122
75,171,149,135
217,164,231,69
187,0,19,46
86,155,107,43
221,138,182,43
41,134,129,173
145,211,54,5
243,158,255,64
80,113,87,47
248,131,246,98
40,178,194,161
163,13,14,24
223,25,39,0
229,123,255,145
191,88,255,40
125,167,58,59
122,174,55,64
230,107,177,142
195,0,21,0
213,136,251,76
110,153,99,105
237,94,187,101
0,132,177,135
206,194,255,57
159,114,181,76
164,86,213,80
228,231,255,53
68,139,170,217
161,131,255,104
175,58,43,65
43,98,219,230
165,109,237,49
206,146,255,96
229,136,215,108
64,195,86,90
124,193,22,103
23,113,101,181
123,208,46,16
182,56,59,40
200,66,44,18
255,43,0,0
186,55,8,85
112,176,84,39
207,102,91,97
165,82,41,0
193,59,25,59
198,18,20,27
58,21,119,146
227,0,0,47
43,169,22,52
207,10,30,27
93,113,126,205
237,56,9,36
113,148,56,20
170,39,0,43
148,210,0,67
102,0,55,35
249,41,9,0
137,134,109,41
213,200,205,79
0,124,190,183
32,75,150,211
248,188,141,52
206,0,0,31
1,145,148,250
55,157,212,238
130,198,56,67
77,86,157,194
172,46,21,0
70,67,151,168
61,141,41,48
5,89,182,186
255,16,46,0
182,175,230,54
163,162,240,81
227,16,38,32
193,148,182,32
76,124,176,163
100,135,68,4
96,154,81,105
107,191,41,27
223,0,38,81
212,199,209,91
94,124,155,106
209,157,192,71
82,178,36,46
104,161,90,82
253,137,203,113
255,128,190,88
123,55,0,30
70,169,174,182
213,96,201,101
214,37,37,43
159,180,127,41
186,153,255,82
200,85,214,85
16,131,101,210
58,137,154,234
78,168,204,202
41,157,129,200
83,122,195,181
122,190,50,34
61,90,110,190
82,115,213,143
32,132,106,219
211,156,255,107
188,13,0,47
236,54,0,65
145,41,0,34
69,130,7,13
115,160,40,3
100,34,146,230
203,0,6,44
135,187,55,66
172,42,35,22
159,56,227,104
57,66,126,135
18,136,167,187
115,144,99,57
181,108,46,52
114,212,29,42
207,219,198,42
192,128,237,119
174,26,20,6
226,40,45,40
143,118,121,27
100,132,138,111
167,26,35,127
12,205,170,255
176,0,64,0
171,0,64,55
56,178,172,160
102,153,66,58
158,52,0,57
208,37,19,7
181,55,104,1
53,155,153,253
5,154,234,187
204,55,0,16
206,96,235,50
90,203,59,66
66,215,160,243
205,11,41,23
173,0,55,17
202,106,22,44
0,57,119,230
109,155,28,82
201,159,226,58
230,142,190,119
247,5,29,50
103,157,53,85
255,112,241,105
190,115,200,72
255,149,215,116
229,176,255,97
81,115,218,204
7,79,141,187
30,56,129,170
124,163,22,28
225,35,53,31
207,125,224,119
113,185,92,61
207,55,19,69
237,60,193,74
21,91,184,172
127,184,71,75
112,168,0,45
194,69,243,135
109,220,86,73
33,157,150,202
70,187,55,48
193,162,247,108
143,93,24,53
100,185,63,69
212,0,5,85
146,54,36,0
173,183,229,81
246,30,33,32
207,107,226,81
210,167,215,100
36,137,121,156
88,198,70,74
123,164,64,86
130,202,11,114
129,163,44,54
248,130,206,115
100,151,133,229
229,112,192,103
97,149,119,208
87,157,65,106
212,27,22,33
255,94,255,129
175,65,0,0
232,126,255,83
65,84,168,153
225,27,44,49
228,150,220,72
255,58,9,41
255,173,245,14
132,191,0,56
238,178,193,11
143,104,51,63
127,137,42,17
255,146,255,68
229,166,207,81
57,117,240,215
200,178,186,109
128,210,11,0
126,194,68,59
227,27,64,100
140,105,21,19
86,153,185,205
209,6,64,27
19,133,177,252
255,174,213,127
59,114,81,193
181,127,243,57
208,97,244,135
74,104,146,185
170,118,239,72
71,151,137,178
0,128,205,242
79,76,199,201
168,63,38,47
193,102,219,76
24,155,148,198
165,19,18,70
134,188,66,44
175,183,156,104
241,133,208,71
196,221,37,48
143,146,255,47
194,52,0,9
239,57,12,31
167,39,25,43
77,176,47,14
198,133,252,87
93,193,58,101
109,183,22,74
125,93,85,56
53,143,161,173
191,174,124,92
210,153,255,104
89,161,144,214
242,136,204,75
160,33,21,51
20,125,130,151
182,179,188,52
169,39,24,0
176,133,14,46
60,163,181,218
79,109,119,228
130,128,63,20
74,201,174,176
16,96,174,151
202,109,189,111
76,150,30,64
67,183,188,180
46,143,129,152
22,124,150,214
232,168,187,117
140,49,68,0
72,184,153,64
204,46,4,88
123,142,19,57
205,96,206,87
255,180,229,70
88,161,72,0
67,181,59,21
174,187,3,54
145,171,91,84
109,190,25,77
99,164,171,129
77,167,32,59
126,171,51,96
135,166,16,52
62,155,61,0
181,129,212,92
207,137,218,119
172,48,14,113
246,132,179,65
20,169,118,170
220,42,31,51
229,167,214,102
222,124,255,91
215,2,20,59
60,98,142,190
88,202,69,52
255,182,241,120
190,112,169,100
156,222,81,55
88,167,58,18
97,170,72,27
253,88,223,97
162,184,200,109
56,170,131,177
158,174,17,76
253,29,77,21
254,73,32,57
116,150,48,92
219,116,133,110
144,134,97,47
111,202,45,71
93,164,33,34
203,125,186,58
61,145,136,167
184,59,30,60
226,0,0,65
187,42,0,63
47,146,180,178
68,196,47,138
225,126,238,86
108,219,6,72
237,173,250,98
128,175,40,51
219,69,190,64
186,0,31,18
23,80,150,169
84,202,103,42
112,195,69,118
86,138,81,88
78,177,152,173
226,114,226,109
194,0,50,68
253,167,170,130
61,109,91,209
211,19,15,0
225,80,191,67
110,146,19,93
9,116,172,165
95,117,118,198
181,12,41,2
71,165,39,95
25,95,179,147
187,63,13,0
70,166,149,144
67,114,140,204
106,232,52,76
244,192,209,109
229,147,245,95
35,180,153,187
13,196,208,203
60,150,136,165
19,146,197,177
38,114,165,191
255,206,202,48
190,70,57,53
133,144,78,49
33,132,161,255
248,164,227,82
147,47,0,6
38,173,163,210
97,191,68,14
231,0,56,60
106,156,173,165
99,179,34,78
52,159,12,107
161,46,9,48
207,164,215,77
255,125,194,135
116,147,122,182
214,3,34,30
33,168,178,250
199,165,181,74
128,129,50,27
189,141,215,98
238,96,158,114
255,89,223,182
186,100,5,59
0,185,124,211
127,167,32,32
238,49,0,32
141,8,15,17
245,145,246,148
195,109,226,24
253,141,169,136
32,132,125,239
246,66,23,72
29,155,187,190
198,53,0,0
178,75,63,0
212,46,39,0
185,29,78,0
215,13,31,12
106,151,94,34
211,111,0,58
196,111,215,63
116,152,36,57
255,110,233,115
197,54,17,51
154,177,39,85
125,127,97,74
178,19,36,53
223,71,16,50
82,140,176,145
121,135,117,96
158,139,211,96
128,145,35,61
83,142,63,58
208,41,21,47
82,155,144,154
227,154,183,92
151,189,50,39
53,137,140,181
114,160,58,45
176,154,125,45
124,100,152,196
177,154,255,85
178,171,250,100
44,165,141,181
56,131,160,162
247,164,255,113
213,113,31,64
56,163,164,216
80,174,24,87
209,183,253,124
255,130,235,109
211,18,20,85
14,100,122,225
186,67,0,0
127,183,48,28
219,140,255,133
65,130,154,213
46,110,170,169
77,172,52,86
26,120,190,166
220,28,74,121
44,160,151,204
56,143,53,42
0,86,171,195
17,184,190,191
198,126,185,149
26,171,166,178
161,15,19,42
208,45,54,64
176,8,65,46
96,165,66,40
74,86,167,149
116,151,35,13
76,203,66,155
87,126,57,62
55,169,13,83
207,149,209,159
145,189,0,188
146,182,85,11
180,7,23,56
220,138,255,87
5,139,201,135
164,92,161,171
28,130,161,169
44,121,146,13
249,108,231,61
142,57,42,16
204,187,255,124
106,111,175,209
44,146,123,141
255,98,255,75
204,6,42,38
159,53,33,26
255,153,235,117
215,29,13,44
185,208,44,58
171,0,0,0
255,126,198,133
255,87,27,31
122,245,115,55
44,143,175,244
71,108,169,153
133,182,65,87
9,113,200,215
29,218,125,188
111,201,122,42
196,131,207,57
81,129,192,181
156,156,113,73
210,151,229,102
217,180,255,108
95,102,35,93
185,138,255,113
50,193,41,48
109,134,166,212
41,158,178,136
122,140,59,20
65,115,142,184
223,135,243,107
54,140,141,175
35,191,80,20
206,75,0,29
164,0,0,67
49,198,40,54
108,196,94,115
71,180,146,198
217,69,190,178
71,112,152,232
92,178,21,32
158,94,0,67
201,115,221,124
87,141,27,65
87,132,195,190
253,160,233,121
197,11,23,69
163,15,0,30
71,174,33,32
133,123,229,137
180,46,13,0
181,0,3,47
207,14,44,0
197,163,210,63
225,158,187,44
117,119,0,44
39,123,77,97
255,37,34,51
146,39,6,0
82,90,208,199
81,187,10,7
255,32,14,23
115,144,120,65
10,108,177,179
66,195,177,187
255,173,255,53
149,134,195,65
75,173,82,13
177,167,241,94
45,84,157,196
35,97,175,140
127,152,157,170
118,179,77,94
197,221,242,81
98,170,0,87
0,153,220,163
182,151,208,67
42,153,36,58
219,46,0,18
100,128,17,108
224,51,37,60
113,179,163,0
116,157,60,49
255,0,20,30
126,45,21,24
208,158,192,151
218,79,0,14
215,38,13,62
32,166,167,194
181,129,192,131
208,33,74,0
239,150,216,86
255,179,226,112
98,159,167,77
97,188,91,35
221,148,206,106
206,36,0,94
179,136,255,132
233,166,238,71
133,197,40,54
33,141,168,220
158,60,0,62
23,192,191,194
86,140,59,22
164,29,3,66
197,129,0,59
53,150,107,206
82,169,52,53
91,146,82,44
255,146,172,56
16,156,112,191
251,183,255,88
107,12,46,23
157,56,0,10
148,16,30,56
177,37,4,45
166,37,80,39
1,142,171,182
119,167,25,154
8,149,171,209
51,93,138,217
150,190,31,77
216,76,3,15
152,185,25,74
255,0,0,0
181,9,81,53
38,139,137,189
114,160,71,54
43,127,160,202
225,165,195,108
0,107,180,215
76,178,130,0
151,189,62,71
92,193,63,26
73,192,44,62
216,9,47,24
82,103,205,164
239,184,219,72
255,117,255,20
90,153,36,56
70,193,17,50
152,191,48,35
176,65,7,0
97,87,173,174
212,40,25,33
164,159,14,53
255,4,0,46
79,127,113,231
238,142,255,84
82,132,212,193
41,218,141,152
205,38,80,0
253,158,236,77
132,83,29,78
101,116,59,106
102,155,239,171
50,201,130,214
106,160,0,28
226,28,0,53
58,92,114,243
150,0,84,35
137,0,64,26
252,87,255,109
50,132,102,18
23,137,141,199
232,143,242,114
95,40,47,96
188,188,84,62
200,147,229,116
77,148,158,165
191,91,44,3
53,152,134,195
184,190,201,91
198,187,223,105
255,199,211,59
183,32,12,85
231,34,37,82
255,111,255,130
249,109,255,95
136,47,7,22
142,144,14,36
94,163,97,166
160,0,53,95
39,135,172,198
31,99,128,209
29,177,197,228
255,140,255,92
163,126,188,122
209,117,239,77
239,0,19,84
159,56,0,46
44,97,207,168
214,4,9,36
160,171,68,91
255,99,239,159
0,129,143,240
221,101,201,85
84,170,190,178
105,160,0,25
111,51,0,48
164,44,48,96
73,137,145,216
78,197,69,0
181,54,64,0
109,141,25,65
251,15,59,3
222,134,192,82
212,53,251,18
209,168,255,131
200,31,0,49
167,104,255,62
90,201,59,64
181,200,220,121
77,126,156,197
55,140,134,156
255,101,189,72
164,19,0,111
103,147,42,0
216,72,0,55
247,29,70,0
130,225,89,41
195,54,0,106
180,81,245,119
234,125,223,118
117,33,36,19
220,34,29,42
0,187,151,227
206,13,70,0
154,28,23,76
40,114,127,200
180,137,195,72
78,157,158,197
224,150,255,112
102,181,120,0
90,131,156,228
192,1,26,75
230,141,169,113
106,195,2,126
180,3,0,40
201,182,227,78
243,163,188,86
16,147,189,200
249,175,225,122
255,145,253,126
228,0,83,67
189,8,37,11
202,0,55,45
199,51,0,54
232,177,162,45
148,119,13,42
102,133,108,125
86,87,171,194
208,145,243,57
78,178,115,95
59,137,105,197
184,181,233,55
188,40,81,10
191,146,188,94
99,173,0,24
61,148,176,218
66,159,140,175
188,4,18,82
135,108,50,103
72,174,203,162
182,196,0,100
61,124,171,255
182,99,0,104
255,113,245,102
56,156,235,192
105,58,47,20
220,161,218,124
225,126,250,43
238,92,194,101
220,39,36,58
99,137,70,180
63,161,110,210
180,89,59,0
163,52,6,92
253,26,0,27
95,138,171,239
0,148,163,217
216,50,9,21
124,147,52,69
0,161,147,222
194,147,211,111
174,39,5,35
228,40,34,45
91,170,0,76
102,173,39,95
235,103,43,46
120,172,23,76
126,192,87,32
255,194,216,77
118,186,51,42
117,149,0,0
255,157,183,100
236,121,240,90
221,92,201,71
161,89,0,52
117,0,0,104
254,193,232,101
8,131,133,193
171,63,31,41
188,25,46,43
105,179,69,27
188,0,23,73
20,88,118,202
168,167,41,65
187,141,220,150
112,151,62,71
69,142,63,106
255,153,253,54
190,101,61,63
140,155,37,30
175,132,224,59
119,111,26,12
196,37,0,68
23,145,188,161
58,85,187,185
193,113,255,91
42,149,122,213
67,122,210,224
42,168,135,210
24,105,164,185
199,183,33,91
130,138,46,71
131,168,18,56
80,134,175,200
220,0,62,0
124,139,0,56
201,56,49,30
105,133,84,38
40,148,154,194
33,174,92,171
92,141,81,30
46,117,184,191
207,134,221,171
161,119,238,75
60,157,91,45
86,108,32,90
67,219,81,79
200,0,34,17
170,20,0,37
192,28,26,52
71,65,210,192
255,176,205,144
184,136,253,64
189,4,27,57
0,126,150,160
173,33,88,12
110,125,146,177
229,161,188,105
150,43,22,2
87,168,163,217
154,135,212,185
29,127,152,170
92,182,41,118
157,39,109,21
211,48,0,14
136,172,101,61
169,97,37,82
78,139,44,114
207,127,214,91
200,67,25,36
186,58,0,62
112,173,100,48
81,162,22,140
214,99,255,110
224,136,255,90
215,75,91,18
211,125,255,108
108,207,149,65
65,174,92,88
127,93,104,72
183,12,44,24
155,172,44,117
230,55,33,13
178,124,180,179
238,107,232,134
239,129,225,109
160,80,11,41
191,139,255,113
169,131,218,89
114,93,156,176
66,133,164,144
204,24,0,74
155,75,82,11
109,140,120,24
221,142,250,43
182,44,87,58
75,104,51,52
255,142,227,93
125,133,68,53
114,167,89,87
232,11,0,97
255,175,255,96
72,99,99,66
37,127,168,201
160,137,196,73
53,156,179,167
93,89,80,48
74,75,135,176
196,92,0,9
201,0,38,36
49,187,117,207
201,171,189,75
84,91,171,148
97,107,122,175
101,134,72,15
17,135,215,184
90,174,58,76
111,105,157,226
29,130,181,211
147,3,54,11
195,147,251,108
201,116,195,98
33,127,214,196
44,98,174,239
39,103,155,198
255,134,253,141
3,93,153,165
32,182,136,223
118,221,63,89
190,37,0,55
170,23,45,87
25,164,165,177
251,97,255,89
55,125,117,220
152,86,18,32
32,140,193,175
65,158,199,158
142,28,0,36
251,174,243,141
209,24,30,14
230,18,17,27
236,0,46,16
93,120,67,37
102,147,63,38
181,154,246,30
68,144,232,219
8,121,197,184
100,146,5,57
114,210,134,222
191,64,25,83
255,119,198,118
223,171,255,71
183,57,0,27
189,163,215,77
195,99,227,78
253,126,247,121
25,148,133,230
84,185,23,121
147,54,85,38
28,165,168,186
220,47,0,41
0,119,122,219
58,128,193,212
65,140,141,200
153,31,41,93
65,199,48,2
212,52,25,33
238,179,255,67
57,108,156,221
49,107,190,178
190,144,187,53
110,105,143,183
255,197,201,157
139,176,7,51
57,131,170,207
245,19,77,49
35,104,183,144
249,44,0,59
156,72,47,54
29,103,173,197
58,165,151,245
221,36,0,0
132,191,45,17
146,78,111,43
25,185,150,179
184,31,33,81
92,203,63,22
34,120,118,193
205,8,47,48
172,22,0,38
136,157,19,45
159,205,43,39
64,131,56,41
59,157,125,200
215,127,255,45
178,27,29,120
239,140,187,95
70,94,161,155
12,184,151,201
71,167,10,91
163,0,63,23
244,35,0,36
98,150,95,77
64,140,173,223
221,164,246,99
191,0,49,51
255,137,221,174
134,200,71,78
36,111,173,162
203,24,56,47
210,0,53,54
233,153,255,50
1,106,151,192
82,143,156,150
173,120,0,24
187,15,13,15
251,129,230,117
224,16,41,43
0,145,116,146
255,170,183,93
87,200,99,22
252,155,201,69
160,28,51,59
147,164,21,84
28,184,165,164
0,153,144,183
119,149,26,58
200,185,233,117
216,72,42,58
218,88,213,37
249,58,30,24
123,111,58,87
158,24,0,6
167,101,16,54
88,226,27,91
199,0,100,102
112,209,45,71
45,89,144,227
239,162,255,63
193,47,0,35
99,126,43,68
2,137,154,193
163,0,44,72
81,148,158,167
106,251,54,74
189,63,51,0
246,113,255,51
184,140,184,120
190,155,231,45
250,126,209,72
65,114,184,141
222,38,0,0
118,131,42,0
118,204,57,71
74,183,119,203
205,40,8,44
71,129,91,39
245,161,186,71
194,191,245,129
199,64,9,83
23,112,178,167
102,181,100,15
160,51,25,8
76,97,132,142
173,17,26,67
46,125,122,195
148,179,36,54
66,108,158,206
244,30,0,70
73,148,148,182
177,93,255,40
198,0,80,27
216,130,194,117
46,172,56,53
118,167,64,21
197,93,7,14
92,117,115,87
18,131,200,191
101,85,160,224
229,133,246,155
202,44,68,117
121,0,24,84
194,164,247,65
74,162,187,198
92,175,34,63
227,93,215,76
56,100,152,201
205,24,32,32
197,63,24,0
160,3,30,13
79,102,123,176
12,173,126,125
231,160,237,110
235,41,0,26
74,114,116,186
87,61,146,164
120,120,65,72
179,106,209,179
62,199,137,148
213,229,182,75
89,144,18,69
30,108,120,224
112,165,39,73
113,171,116,89
70,169,45,70
93,124,189,192
227,194,238,120
16,91,177,158
73,164,20,97
220,36,3,38
